matrix_index,drug_name,stitch_id,stitch_found,stitch_row_count,distinct_inchikey_count,inchikeys
366,metronidazole,CIDm00004173,true,41,38,"[""ARNYQXKCCJUKNI-UHFFFAOYSA-K"",""ARNYQXKCCJUKNI-UHFFFAOYSA-N"",""BCAUJRLJUDERTN-UHFFFAOYSA-N"",""DMSPYZUHHVGGIY-UHFFFAOYSA-N"",""DYLNUYCKVAKAQV-UHFFFAOYSA-N"",""FPTPAIQTXYFGJC-DAHDXRBSSA-N"",""FPTPAIQTXYFGJC-UHFFFAOYSA-M"",""FPTPAIQTXYFGJC-UHFFFAOYSA-N"",""ICVKXFSQSSGPAG-UHFFFAOYSA-L"",""IZJRSYQOUWVNTI-UHFFFAOYSA-N"",""KGFNYAGBYRAOHD-UHFFFAOYSA-N"",""KYDJBWHXQDYZMP-UHFFFAOYSA-L"",""KYDJBWHXQDYZMP-UHFFFAOYSA-N"",""LKRWBLLGEAXPRY-UHFFFAOYSA-N"",""PNBUMUTUSYZDPT-UHFFFAOYSA-K"",""PNBUMUTUSYZDPT-UHFFFAOYSA-M"",""PVASYQBYRWIVOL-UHFFFAOYSA-L"",""PVASYQBYRWIVOL-UHFFFAOYSA-N"",""PZJPXISIYMDMSB-UHFFFAOYSA-L"",""QFODZJUWPIQNQS-UHFFFAOYSA-N"",""RRLFCPFVQZOOBK-UHFFFAOYSA-K"",""UCNXDMDUTJAONK-BTJKTKAUSA-N"",""UCNXDMDUTJAONK-UHFFFAOYSA-N"",""UOCBVIDQZWGTJU-UHFFFAOYSA-N"",""URUCDHXQBRJGDS-UHFFFAOYSA-M"",""URUCDHXQBRJGDS-UHFFFAOYSA-N"",""VAOCPAMSLUNLGC-FIBGUPNXSA-N"",""VAOCPAMSLUNLGC-IJQLDJFQSA-N"",""VAOCPAMSLUNLGC-PNSZSYODSA-N"",""VAOCPAMSLUNLGC-RRVWJQJTSA-N"",""VAOCPAMSLUNLGC-UHFFFAOYSA-N"",""VAOCPAMSLUNLGC-UHFFFAOYSA-O"",""VIADITHFAPYEGK-UHFFFAOYSA-M"",""VIADITHFAPYEGK-UHFFFAOYSA-N"",""WWWPEBJJQJEFDK-UHFFFAOYSA-K"",""WWWPEBJJQJEFDK-UHFFFAOYSA-M"",""XULMMEWJUHIJCX-UHFFFAOYSA-M"",""XULMMEWJUHIJCX-UHFFFAOYSA-N""]"
367,almotriptan,CIDm00123606,true,16,16,"[""FUORSACTMVYHCT-TXHXQZCNSA-N"",""FUORSACTMVYHCT-UHFFFAOYSA-N"",""HBPQSOKWNBVFPV-BTJKTKAUSA-N"",""HBPQSOKWNBVFPV-UHFFFAOYSA-N"",""HBPQSOKWNBVFPV-WLHGVMLRSA-N"",""IOBUAJPPALDMGN-UHFFFAOYSA-L"",""IOBUAJPPALDMGN-UHFFFAOYSA-N"",""SROWSUNOMPORJK-UHFFFAOYSA-N"",""UGKBABUMIQCTMP-UHFFFAOYSA-N"",""WKEMJKQOLOHJLZ-KBMKNGFXSA-N"",""WKEMJKQOLOHJLZ-UHFFFAOYSA-N"",""WKEMJKQOLOHJLZ-UHFFFAOYSA-O"",""WKEMJKQOLOHJLZ-WFGJKAKNSA-N"",""WKEMJKQOLOHJLZ-YXDKRSHTSA-N"",""YUWCRUUNYMQFMG-UHFFFAOYSA-N"",""ZMVFMIBKCHKCDE-UHFFFAOYSA-N""]"
368,buprenorphine,CIDm06321408,false,0,0,[]
369,levosimendan,CIDm03033825,false,0,0,[]
370,cyclobenzaprine,CIDm00002895,true,17,16,"[""AYMBBWIXXPEMMD-UHFFFAOYSA-N"",""FTZUIJMCPPYVQG-UHFFFAOYSA-N"",""FTZUIJMCPPYVQG-WLHGVMLRSA-N"",""HODNGBFPNWCIKU-UHFFFAOYSA-N"",""JURKNVYFZMSNLP-FIBGUPNXSA-N"",""JURKNVYFZMSNLP-KQORAOOSSA-N"",""JURKNVYFZMSNLP-UHFFFAOYSA-N"",""JURKNVYFZMSNLP-UHFFFAOYSA-O"",""JURKNVYFZMSNLP-WFGJKAKNSA-N"",""LKYJEIWZMSNNTL-UHFFFAOYSA-N"",""UNLMWLYFDDAXFB-UHFFFAOYSA-N"",""VXEAYBOGHINOKW-NIIDSAIPSA-N"",""VXEAYBOGHINOKW-SPZGMPHYSA-N"",""VXEAYBOGHINOKW-UHFFFAOYSA-M"",""VXEAYBOGHINOKW-UHFFFAOYSA-N"",""YXEZMVBCZDZPEA-UHFFFAOYSA-N""]"
371,famotidine,CIDm05702160,false,0,0,[]
372,azacitidine,CIDm00009444,false,0,0,[]
373,misoprostol,CIDm05282381,false,0,0,[]
374,colesevelam,CIDm00160051,true,4,3,"[""NXOLVMFMAFCDSR-UHFFFAOYSA-M"",""VTAKZNRDSPNOAU-POQZOXNTSA-M"",""VTAKZNRDSPNOAU-UHFFFAOYSA-M""]"
375,tipranavir,CIDm00163296,true,30,30,"[""GMLPWIRZHJYRCA-KPHXKKTMSA-N"",""GMLPWIRZHJYRCA-UHFFFAOYSA-N"",""SUJUHGSWHZTSEU-AYKAIWKLSA-N"",""SUJUHGSWHZTSEU-BRUPJXTFSA-N"",""SUJUHGSWHZTSEU-DRNNDATISA-N"",""SUJUHGSWHZTSEU-FKUWIZNHSA-N"",""SUJUHGSWHZTSEU-FLVDJLASSA-N"",""SUJUHGSWHZTSEU-FYBSXPHGSA-N"",""SUJUHGSWHZTSEU-GAHNAGFPSA-N"",""SUJUHGSWHZTSEU-GOWJNXQMSA-N"",""SUJUHGSWHZTSEU-IMHQZXCASA-N"",""SUJUHGSWHZTSEU-ITCNXNOXSA-N"",""SUJUHGSWHZTSEU-JWNQRORFSA-N"",""SUJUHGSWHZTSEU-KYOVOWBJSA-N"",""SUJUHGSWHZTSEU-MWQIXQBFSA-N"",""SUJUHGSWHZTSEU-QCDSWUKFSA-N"",""SUJUHGSWHZTSEU-QNGSWNHHSA-N"",""SUJUHGSWHZTSEU-RNAHPLFWSA-N"",""SUJUHGSWHZTSEU-SBCWWONCSA-N"",""SUJUHGSWHZTSEU-SETSBSEESA-N"",""SUJUHGSWHZTSEU-SMXCXWEPSA-N"",""SUJUHGSWHZTSEU-SUHMBNCMSA-N"",""SUJUHGSWHZTSEU-UHFFFAOYSA-N"",""SUJUHGSWHZTSEU-XLBLAKOUSA-N"",""SUJUHGSWHZTSEU-YBLLDNOUSA-N"",""SUJUHGSWHZTSEU-ZSJDYOACSA-N"",""XUAFZDKWZHNPBE-KPHXKKTMSA-N"",""XUAFZDKWZHNPBE-UHFFFAOYSA-N"",""ZBWMQTUSVWBMQE-KPHXKKTMSA-M"",""ZBWMQTUSVWBMQE-UHFFFAOYSA-M""]"
376,maprotiline,CIDm00004011,true,16,15,"[""AZBQPFNOCGJUMR-UHFFFAOYSA-N"",""GVDRPSIIOLXAPF-UHFFFAOYSA-N"",""IUOFVKUAHKGVIO-UHFFFAOYSA-N"",""NZDMFGKECODQRY-NIIDSAIPSA-N"",""NZDMFGKECODQRY-QHZJUOFTSA-N"",""NZDMFGKECODQRY-SPZGMPHYSA-N"",""NZDMFGKECODQRY-UHFFFAOYSA-M"",""NZDMFGKECODQRY-UHFFFAOYSA-N"",""OECCRWPXLFKOHQ-FJOGWHKWSA-N"",""OECCRWPXLFKOHQ-UHFFFAOYSA-N"",""QSLMDECMDJKHMQ-BNZCHREDSA-N"",""QSLMDECMDJKHMQ-FIBGUPNXSA-N"",""QSLMDECMDJKHMQ-KQORAOOSSA-N"",""QSLMDECMDJKHMQ-UHFFFAOYSA-N"",""QSLMDECMDJKHMQ-UHFFFAOYSA-O""]"
377,salmeterol,CIDm00005152,true,263,263,"[""BODNIUINBWGGMA-BTJKTKAUSA-N"",""BODNIUINBWGGMA-UHFFFAOYSA-N"",""BODNIUINBWGGMA-WLHGVMLRSA-N"",""GIIZNNXWQWCKIB-AAKNWNSFSA-N"",""GIIZNNXWQWCKIB-ABRZUMLESA-N"",""GIIZNNXWQWCKIB-ADAFWTIDSA-N"",""GIIZNNXWQWCKIB-ADEZQELLSA-N"",""GIIZNNXWQWCKIB-AJERNWARSA-N"",""GIIZNNXWQWCKIB-APWZSISUSA-N"",""GIIZNNXWQWCKIB-ASZWUHSVSA-N"",""GIIZNNXWQWCKIB-BCOKWPKSSA-N"",""GIIZNNXWQWCKIB-BIPONHOXSA-N"",""GIIZNNXWQWCKIB-BOKVBNHVSA-N"",""GIIZNNXWQWCKIB-BPPAMHLBSA-N"",""GIIZNNXWQWCKIB-BQXQBYGWSA-N"",""GIIZNNXWQWCKIB-BRBFPXMDSA-N"",""GIIZNNXWQWCKIB-BRKBQJKHSA-N"",""GIIZNNXWQWCKIB-BRUUUYFLSA-N"",""GIIZNNXWQWCKIB-BSUYXRRTSA-N"",""GIIZNNXWQWCKIB-BWHWLYHESA-N"",""GIIZNNXWQWCKIB-BZAKOZENSA-N"",""GIIZNNXWQWCKIB-CAWSDFRUSA-N"",""GIIZNNXWQWCKIB-CBTXNSFASA-N"",""GIIZNNXWQWCKIB-CEMZHOGTSA-N"",""GIIZNNXWQWCKIB-CFXLGFGOSA-N"",""GIIZNNXWQWCKIB-CLBBRWISSA-N"",""GIIZNNXWQWCKIB-CNTLIACGSA-N"",""GIIZNNXWQWCKIB-CPTWMFORSA-N"",""GIIZNNXWQWCKIB-CQFLXECUSA-N"",""GIIZNNXWQWCKIB-CXALEJHVSA-N"",""GIIZNNXWQWCKIB-CZAWIBBKSA-N"",""GIIZNNXWQWCKIB-DBVBNLRBSA-N"",""GIIZNNXWQWCKIB-DEDQYMGDSA-N"",""GIIZNNXWQWCKIB-DIERRMOMSA-N"",""GIIZNNXWQWCKIB-DJOZNVGCSA-N"",""GIIZNNXWQWCKIB-DKRMQTGPSA-N"",""GIIZNNXWQWCKIB-DKRMQTGPSA-O"",""GIIZNNXWQWCKIB-DNZUIVDMSA-N"",""GIIZNNXWQWCKIB-DOBBINOXSA-N"",""GIIZNNXWQWCKIB-DPZBJEARSA-N"",""GIIZNNXWQWCKIB-DRWCKEOCSA-N"",""GIIZNNXWQWCKIB-DTJWPBTNSA-N"",""GIIZNNXWQWCKIB-DURZHDAQSA-N"",""GIIZNNXWQWCKIB-DXXWQLKVSA-N"",""GIIZNNXWQWCKIB-FAEQIFATSA-N"",""GIIZNNXWQWCKIB-FAOFTHLCSA-N"",""GIIZNNXWQWCKIB-FBCWWBABSA-N"",""GIIZNNXWQWCKIB-FCCKKRAJSA-N"",""GIIZNNXWQWCKIB-FCHLXICZSA-N"",""GIIZNNXWQWCKIB-FCLBBQIASA-N"",""GIIZNNXWQWCKIB-FEGKMPLUSA-N"",""GIIZNNXWQWCKIB-FEKSHCNASA-N"",""GIIZNNXWQWCKIB-FHPGJDTDSA-N"",""GIIZNNXWQWCKIB-FHPGJDTDSA-O"",""GIIZNNXWQWCKIB-FKKCCGRBSA-N"",""GIIZNNXWQWCKIB-FKUWIZNHSA-N"",""GIIZNNXWQWCKIB-FKXSYUHUSA-N"",""GIIZNNXWQWCKIB-FLAZRMKPSA-N"",""GIIZNNXWQWCKIB-FNIFYWLKSA-N"",""GIIZNNXWQWCKIB-FNOSBWGPSA-N"",""GIIZNNXWQWCKIB-FNRRNSCASA-N"",""GIIZNNXWQWCKIB-FVLZGAQCSA-N"",""GIIZNNXWQWCKIB-GAZYUJAISA-N"",""GIIZNNXWQWCKIB-GCMQZKQVSA-N"",""GIIZNNXWQWCKIB-GEWINGNYSA-N"",""GIIZNNXWQWCKIB-GHNJFXCISA-N"",""GIIZNNXWQWCKIB-GHXRXPENSA-N"",""GIIZNNXWQWCKIB-GSKVDMBBSA-N"",""GIIZNNXWQWCKIB-GTAIGDSTSA-N"",""GIIZNNXWQWCKIB-GVROVNEDSA-N"",""GIIZNNXWQWCKIB-GXSPLYFGSA-N"",""GIIZNNXWQWCKIB-GYSVCITDSA-N"",""GIIZNNXWQWCKIB-HAIVOJDGSA-N"",""GIIZNNXWQWCKIB-HJQFBNCRSA-N"",""GIIZNNXWQWCKIB-HKYRKWSISA-N"",""GIIZNNXWQWCKIB-HLNHBYTFSA-N"",""GIIZNNXWQWCKIB-IDAXEZPMSA-N"",""GIIZNNXWQWCKIB-IEZMELCCSA-N"",""GIIZNNXWQWCKIB-IOKXFUIRSA-N"",""GIIZNNXWQWCKIB-IOWSWHQJSA-N"",""GIIZNNXWQWCKIB-ISCUERDESA-N"",""GIIZNNXWQWCKIB-IXGZKXJOSA-N"",""GIIZNNXWQWCKIB-JHNLOGLVSA-N"",""GIIZNNXWQWCKIB-JLEYYSROSA-N"",""GIIZNNXWQWCKIB-JLZVCNDCSA-N"",""GIIZNNXWQWCKIB-JORDWXBUSA-N"",""GIIZNNXWQWCKIB-JQHNPZNASA-N"",""GIIZNNXWQWCKIB-JSVRQMLISA-N"",""GIIZNNXWQWCKIB-JTOGFXFDSA-N"",""GIIZNNXWQWCKIB-JVSMCPHSSA-N"",""GIIZNNXWQWCKIB-JVXJDRNPSA-N"",""GIIZNNXWQWCKIB-JXNLJUOFSA-N"",""GIIZNNXWQWCKIB-KDTFFXGVSA-N"",""GIIZNNXWQWCKIB-KHWATEBESA-N"",""GIIZNNXWQWCKIB-KKACKXTGSA-N"",""GIIZNNXWQWCKIB-KKNPQXLXSA-N"",""GIIZNNXWQWCKIB-KPBZWJIVSA-N"",""GIIZNNXWQWCKIB-KRQZBPGDSA-N"",""GIIZNNXWQWCKIB-KVNDMQSSSA-N"",""GIIZNNXWQWCKIB-KWTQYIHKSA-N"",""GIIZNNXWQWCKIB-LCXBFCNQSA-N"",""GIIZNNXWQWCKIB-LDHLYTEESA-N"",""GIIZNNXWQWCKIB-LEDYJWMYSA-N"",""GIIZNNXWQWCKIB-LIEMHIICSA-N"",""GIIZNNXWQWCKIB-LLDNFPICSA-N"",""GIIZNNXWQWCKIB-LPUTUNIKSA-N"",""GIIZNNXWQWCKIB-LQKKPQSSSA-N"",""GIIZNNXWQWCKIB-LQLKVJFYSA-N"",""GIIZNNXWQWCKIB-LSADUZDDSA-N"",""GIIZNNXWQWCKIB-LVFRJLAPSA-N"",""GIIZNNXWQWCKIB-LWBRNLSESA-N"",""GIIZNNXWQWCKIB-LZCXRCOKSA-N"",""GIIZNNXWQWCKIB-MAQVPVMRSA-N"",""GIIZNNXWQWCKIB-MBCYZYBQSA-N"",""GIIZNNXWQWCKIB-MBQAWDKZSA-N"",""GIIZNNXWQWCKIB-MCMLFYJHSA-N"",""GIIZNNXWQWCKIB-MEADBYLBSA-N"",""GIIZNNXWQWCKIB-MGCZWSEKSA-N"",""GIIZNNXWQWCKIB-MINAFFOLSA-N"",""GIIZNNXWQWCKIB-MIQQVWRUSA-N"",""GIIZNNXWQWCKIB-MITBYLPFSA-N"",""GIIZNNXWQWCKIB-MNRFSVSWSA-N"",""GIIZNNXWQWCKIB-MOHKCGGLSA-N"",""GIIZNNXWQWCKIB-MSPNQRHZSA-N"",""GIIZNNXWQWCKIB-MTWOACDOSA-N"",""GIIZNNXWQWCKIB-MVZVASSISA-N"",""GIIZNNXWQWCKIB-MWWYKPEESA-N"",""GIIZNNXWQWCKIB-NAQUZBNQSA-N"",""GIIZNNXWQWCKIB-NBPFAFGRSA-N"",""GIIZNNXWQWCKIB-NHNUZZHASA-N"",""GIIZNNXWQWCKIB-NJFVVSQASA-N"",""GIIZNNXWQWCKIB-NUQGXNFDSA-N"",""GIIZNNXWQWCKIB-NXFMZGOXSA-N"",""GIIZNNXWQWCKIB-OBUITVOHSA-N"",""GIIZNNXWQWCKIB-OCRRSPKISA-N"",""GIIZNNXWQWCKIB-OFGHEHHCSA-N"",""GIIZNNXWQWCKIB-OIFCKFSZSA-N"",""GIIZNNXWQWCKIB-OITGWMOASA-N"",""GIIZNNXWQWCKIB-OKZPRENXSA-N"",""GIIZNNXWQWCKIB-ONNKGWAKSA-N"",""GIIZNNXWQWCKIB-ONPBEVFWSA-N"",""GIIZNNXWQWCKIB-ONTNVZAJSA-N"",""GIIZNNXWQWCKIB-OSTSEUMTSA-N"",""GIIZNNXWQWCKIB-OSWVLDQKSA-N"",""GIIZNNXWQWCKIB-OVNVCVFMSA-N"",""GIIZNNXWQWCKIB-OWTAHKQFSA-N"",""GIIZNNXWQWCKIB-OYOXDUCFSA-N"",""GIIZNNXWQWCKIB-OZJMTPCDSA-N"",""GIIZNNXWQWCKIB-OZLAPFINSA-N"",""GIIZNNXWQWCKIB-OZLAPFINSA-O"",""GIIZNNXWQWCKIB-PUJGPURKSA-N"",""GIIZNNXWQWCKIB-PVPUHHEHSA-N"",""GIIZNNXWQWCKIB-PWHZOHQISA-N"",""GIIZNNXWQWCKIB-PXAXQTQPSA-N"",""GIIZNNXWQWCKIB-QAMFJCFZSA-N"",""GIIZNNXWQWCKIB-QAZQSXTMSA-N"",""GIIZNNXWQWCKIB-QEDNWVFSSA-N"",""GIIZNNXWQWCKIB-QFSXNYCLSA-N"",""GIIZNNXWQWCKIB-QIFKXLDYSA-N"",""GIIZNNXWQWCKIB-QIXRSOLKSA-N"",""GIIZNNXWQWCKIB-QNFCNVEASA-N"",""GIIZNNXWQWCKIB-QPKXWPAZSA-N"",""GIIZNNXWQWCKIB-QRESWFTNSA-N"",""GIIZNNXWQWCKIB-QTAPYISQSA-N"",""GIIZNNXWQWCKIB-QUGOSNCKSA-N"",""GIIZNNXWQWCKIB-QVGQSELPSA-N"",""GIIZNNXWQWCKIB-QWAVUBIASA-N"",""GIIZNNXWQWCKIB-RADMBXHGSA-N"",""GIIZNNXWQWCKIB-RBAHNWRXSA-N"",""GIIZNNXWQWCKIB-REMDHJFNSA-N"",""GIIZNNXWQWCKIB-RETRFUHUSA-N"",""GIIZNNXWQWCKIB-RIHORBDXSA-N"",""GIIZNNXWQWCKIB-RRUAODMOSA-N"",""GIIZNNXWQWCKIB-RUZDIDTESA-N"",""GIIZNNXWQWCKIB-RUZDIDTESA-O"",""GIIZNNXWQWCKIB-RXLDRQEHSA-N"",""GIIZNNXWQWCKIB-RYCGTDPUSA-N"",""GIIZNNXWQWCKIB-RZOBCMOLSA-N"",""GIIZNNXWQWCKIB-SARXWIHOSA-N"",""GIIZNNXWQWCKIB-SCXBBPASSA-N"",""GIIZNNXWQWCKIB-SDZGNPQVSA-N"",""GIIZNNXWQWCKIB-SKGNHZJXSA-N"",""GIIZNNXWQWCKIB-SKIVKWGGSA-N"",""GIIZNNXWQWCKIB-SKNYSXEYSA-N"",""GIIZNNXWQWCKIB-SLGJJOKBSA-N"",""GIIZNNXWQWCKIB-SOCWUQFGSA-N"",""GIIZNNXWQWCKIB-STQVHSLESA-N"",""GIIZNNXWQWCKIB-TYKSYYJCSA-N"",""GIIZNNXWQWCKIB-UAOSPDKESA-N"",""GIIZNNXWQWCKIB-UAYFLKTOSA-N"",""GIIZNNXWQWCKIB-UGHVUFGASA-N"",""GIIZNNXWQWCKIB-UGYKQSDQSA-N"",""GIIZNNXWQWCKIB-UHFFFAOYSA-N"",""GIIZNNXWQWCKIB-UHFFFAOYSA-O"",""GIIZNNXWQWCKIB-UHNFTWOISA-N"",""GIIZNNXWQWCKIB-UOEWWCRLSA-N"",""GIIZNNXWQWCKIB-UQXGEAEYSA-N"",""GIIZNNXWQWCKIB-URFVCUOCSA-N"",""GIIZNNXWQWCKIB-UVMJUAJRSA-N"",""GIIZNNXWQWCKIB-VEVHYBQESA-N"",""GIIZNNXWQWCKIB-VGDPLPCBSA-N"",""GIIZNNXWQWCKIB-VKFNOTMFSA-N"",""GIIZNNXWQWCKIB-VLEVTPNMSA-N"",""GIIZNNXWQWCKIB-VMRAFDLHSA-N"",""GIIZNNXWQWCKIB-VNAVHCSCSA-N"",""GIIZNNXWQWCKIB-VQAPUUIVSA-N"",""GIIZNNXWQWCKIB-VQDSLZDNSA-N"",""GIIZNNXWQWCKIB-VQOGGJRJSA-N"",""GIIZNNXWQWCKIB-VSFIHOQUSA-N"",""GIIZNNXWQWCKIB-VTIQVYKMSA-N"",""GIIZNNXWQWCKIB-VWLOTQADSA-N"",""GIIZNNXWQWCKIB-VWLOTQADSA-O"",""GIIZNNXWQWCKIB-VZOVYDBKSA-N"",""GIIZNNXWQWCKIB-WCBKILBISA-N"",""GIIZNNXWQWCKIB-WHOVDQFBSA-N"",""GIIZNNXWQWCKIB-WRPZUGGXSA-N"",""GIIZNNXWQWCKIB-WTNDDUPZSA-N"",""GIIZNNXWQWCKIB-WTNDDUPZSA-O"",""GIIZNNXWQWCKIB-WUDSMOEPSA-N"",""GIIZNNXWQWCKIB-WZEAOUKQSA-N"",""GIIZNNXWQWCKIB-XALJMNHNSA-N"",""GIIZNNXWQWCKIB-XCXMOSBBSA-N"",""GIIZNNXWQWCKIB-XLBLAKOUSA-N"",""GIIZNNXWQWCKIB-XLJFKCIQSA-N"",""GIIZNNXWQWCKIB-XLSXDZSGSA-N"",""GIIZNNXWQWCKIB-XLUSJAOUSA-N"",""GIIZNNXWQWCKIB-XNFVUHMDSA-N"",""GIIZNNXWQWCKIB-XNRWWUSSSA-N"",""GIIZNNXWQWCKIB-XOXMSEITSA-N"",""GIIZNNXWQWCKIB-XOXZNPNHSA-N"",""GIIZNNXWQWCKIB-XRVMCTRCSA-N"",""GIIZNNXWQWCKIB-XUGOROQDSA-N"",""GIIZNNXWQWCKIB-XUMWYDDKSA-N"",""GIIZNNXWQWCKIB-XVQIPPMASA-N"",""GIIZNNXWQWCKIB-YBWOWLSISA-N"",""GIIZNNXWQWCKIB-YBYRCNQBSA-N"",""GIIZNNXWQWCKIB-YIENOVNYSA-N"",""GIIZNNXWQWCKIB-YKAGROETSA-N"",""GIIZNNXWQWCKIB-YPYHHSLPSA-N"",""GIIZNNXWQWCKIB-YQZXRUDBSA-N"",""GIIZNNXWQWCKIB-YRJHXKQISA-N"",""GIIZNNXWQWCKIB-YWAVSWQSSA-N"",""GIIZNNXWQWCKIB-YZKTYOCWSA-N"",""GIIZNNXWQWCKIB-ZHPFFLRBSA-N"",""GIIZNNXWQWCKIB-ZIBMJIHFSA-N"",""GIIZNNXWQWCKIB-ZKFGFKRQSA-N"",""GIIZNNXWQWCKIB-ZNOLSHONSA-N"",""GIIZNNXWQWCKIB-ZONAUVCBSA-N"",""GIIZNNXWQWCKIB-ZPEKKVBQSA-N"",""GIIZNNXWQWCKIB-ZPJDWWTCSA-N"",""GIIZNNXWQWCKIB-ZQZFLXCPSA-N"",""GIIZNNXWQWCKIB-ZTPMJKNISA-N"",""GIIZNNXWQWCKIB-ZVEGOAFISA-N"",""GIIZNNXWQWCKIB-ZXVZLIOWSA-N"",""GIIZNNXWQWCKIB-ZZDUILDDSA-N"",""GRDFCCIDMNOYEM-UHFFFAOYSA-N"",""GRDFCCIDMNOYEM-UQIIZPHYSA-N"",""JDTIHEZRQQKHAA-UHFFFAOYSA-N"",""MAOQPTVBPXCJLL-UHFFFAOYSA-N"",""PPXAQVPJGUPSGS-UHFFFAOYSA-N"",""PYPBPVPETNHKHD-UHFFFAOYSA-N"",""RBSFFKTZPUDFCL-UHFFFAOYSA-N"",""WKKFFIHRRVIVPH-UHFFFAOYSA-N""]"
378,fulvestrant,CIDm00104741,true,41,41,"[""RXYVTECVNXPPSM-PWSXMRPNSA-N"",""RXYVTECVNXPPSM-UHFFFAOYSA-N"",""VWUXBMIQPBEWFH-AGNISOLISA-N"",""VWUXBMIQPBEWFH-AUECWSNJSA-N"",""VWUXBMIQPBEWFH-BRPKWRFKSA-N"",""VWUXBMIQPBEWFH-CIAKRVSBSA-N"",""VWUXBMIQPBEWFH-DFYCQNRSSA-N"",""VWUXBMIQPBEWFH-FEASMGAVSA-N"",""VWUXBMIQPBEWFH-FLWQJXTBSA-N"",""VWUXBMIQPBEWFH-FRWMSDOWSA-N"",""VWUXBMIQPBEWFH-GRZKLTGDSA-N"",""VWUXBMIQPBEWFH-GXFFIWMDSA-N"",""VWUXBMIQPBEWFH-HQHUWULKSA-N"",""VWUXBMIQPBEWFH-IOMDSJNNSA-N"",""VWUXBMIQPBEWFH-LQKBAPIOSA-N"",""VWUXBMIQPBEWFH-LSUHXSPSSA-N"",""VWUXBMIQPBEWFH-LSZCXQCVSA-N"",""VWUXBMIQPBEWFH-MASKCSDFSA-N"",""VWUXBMIQPBEWFH-MRCAIPHOSA-N"",""VWUXBMIQPBEWFH-MSCODYEVSA-N"",""VWUXBMIQPBEWFH-PCUDGTQYSA-N"",""VWUXBMIQPBEWFH-PICSUFSOSA-N"",""VWUXBMIQPBEWFH-PTWPTPGTSA-N"",""VWUXBMIQPBEWFH-RPACKBRPSA-N"",""VWUXBMIQPBEWFH-RUKIZDABSA-N"",""VWUXBMIQPBEWFH-RZHIVRCVSA-N"",""VWUXBMIQPBEWFH-SBFFSMBZSA-N"",""VWUXBMIQPBEWFH-SJGSXPEESA-N"",""VWUXBMIQPBEWFH-SNKNRTBOSA-N"",""VWUXBMIQPBEWFH-SNMGGSQJSA-N"",""VWUXBMIQPBEWFH-TWYBPQLOSA-N"",""VWUXBMIQPBEWFH-UCUGXCRMSA-N"",""VWUXBMIQPBEWFH-UHFFFAOYSA-N"",""VWUXBMIQPBEWFH-VZXODHPZSA-N"",""VWUXBMIQPBEWFH-WCCTWKNTSA-N"",""VWUXBMIQPBEWFH-WIUAIARKSA-N"",""VWUXBMIQPBEWFH-WRIWACCWSA-N"",""VWUXBMIQPBEWFH-XSIKMTOSSA-N"",""VWUXBMIQPBEWFH-YEOQRDMGSA-N"",""WOFQVPZPUWMJLX-IMXUXLGRSA-N"",""ZXOCDHWXJKNCAK-SAKMMCFTSA-N""]"
379,felbamate,CIDm00003331,true,20,20,"[""AOAICLCACJONPY-UHFFFAOYSA-N"",""GLRJEOYKCRPLBM-UHFFFAOYSA-N"",""SURCBXDHJRINFW-UHFFFAOYSA-N"",""WKGXYQFOCVYPAC-GSNIFBTRSA-N"",""WKGXYQFOCVYPAC-IFNTXCQRSA-N"",""WKGXYQFOCVYPAC-JKFPOHKSSA-N"",""WKGXYQFOCVYPAC-KXGHAPEVSA-N"",""WKGXYQFOCVYPAC-KYCNZEPUSA-N"",""WKGXYQFOCVYPAC-NHPOFCFZSA-N"",""WKGXYQFOCVYPAC-NKACMNESSA-N"",""WKGXYQFOCVYPAC-NSSVELOYSA-N"",""WKGXYQFOCVYPAC-NVLGFDPUSA-N"",""WKGXYQFOCVYPAC-PBNXXWCMSA-N"",""WKGXYQFOCVYPAC-PTSIOIPUSA-N"",""WKGXYQFOCVYPAC-PZWGRNQPSA-N"",""WKGXYQFOCVYPAC-QOWOAITPSA-N"",""WKGXYQFOCVYPAC-RALIUCGRSA-N"",""WKGXYQFOCVYPAC-RLVCXRLXSA-N"",""WKGXYQFOCVYPAC-UHFFFAOYSA-N"",""WKGXYQFOCVYPAC-YYMMFHMZSA-N""]"
