node_index,node_id,node_type,name,source
21237,REACT:R-HSA-8950505,PATHWAY,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,OptimusKG
21238,REACT:R-HSA-8951430,PATHWAY,RUNX3 regulates WNT signaling,OptimusKG
21239,REACT:R-HSA-8951664,PATHWAY,Neddylation,OptimusKG
21240,REACT:R-HSA-8951671,PATHWAY,RUNX3 regulates YAP1-mediated transcription,OptimusKG
21241,REACT:R-HSA-8951911,PATHWAY,RUNX3 regulates RUNX1-mediated transcription,OptimusKG
21242,REACT:R-HSA-8951936,PATHWAY,RUNX3 regulates p14-ARF,OptimusKG
21243,REACT:R-HSA-8952158,PATHWAY,RUNX3 regulates BCL2L11 (BIM) transcription,OptimusKG
21244,REACT:R-HSA-8953750,PATHWAY,Transcriptional Regulation by E2F6,OptimusKG
21245,REACT:R-HSA-8955332,PATHWAY,Carboxyterminal post-translational modifications of tubulin,OptimusKG
21246,REACT:R-HSA-8956319,PATHWAY,Nucleotide catabolism,OptimusKG
21247,REACT:R-HSA-8957275,PATHWAY,Post-translational protein phosphorylation,OptimusKG
21248,REACT:R-HSA-8963678,PATHWAY,Intestinal lipid absorption,OptimusKG
21249,REACT:R-HSA-8963684,PATHWAY,Tyrosine catabolism,OptimusKG
21250,REACT:R-HSA-8963693,PATHWAY,Aspartate and asparagine metabolism,OptimusKG
21251,REACT:R-HSA-8963888,PATHWAY,Chylomicron assembly,OptimusKG
21252,REACT:R-HSA-8963889,PATHWAY,Assembly of active LPL and LIPC lipase complexes,OptimusKG
21253,REACT:R-HSA-8963896,PATHWAY,HDL assembly,OptimusKG
21254,REACT:R-HSA-8963901,PATHWAY,Chylomicron remodeling,OptimusKG
21255,REACT:R-HSA-8964011,PATHWAY,HDL clearance,OptimusKG
21256,REACT:R-HSA-8964026,PATHWAY,Chylomicron clearance,OptimusKG
21257,REACT:R-HSA-8964038,PATHWAY,LDL clearance,OptimusKG
21258,REACT:R-HSA-8964041,PATHWAY,LDL remodeling,OptimusKG
21259,REACT:R-HSA-8964046,PATHWAY,VLDL clearance,OptimusKG
21260,REACT:R-HSA-8964058,PATHWAY,HDL remodeling,OptimusKG
21261,REACT:R-HSA-8964208,PATHWAY,Phenylalanine metabolism,OptimusKG
21262,REACT:R-HSA-8964315,PATHWAY,G beta:gamma signalling through BTK,OptimusKG
21263,REACT:R-HSA-8964539,PATHWAY,Glutamate and glutamine metabolism,OptimusKG
21264,REACT:R-HSA-8964540,PATHWAY,Alanine metabolism,OptimusKG
21265,REACT:R-HSA-8964572,PATHWAY,Lipid particle organization,OptimusKG
21266,REACT:R-HSA-8964616,PATHWAY,G beta:gamma signalling through CDC42,OptimusKG
21267,REACT:R-HSA-8980692,PATHWAY,RHOA GTPase cycle,OptimusKG
21268,REACT:R-HSA-8981373,PATHWAY,Intestinal hexose absorption,OptimusKG
21269,REACT:R-HSA-8981607,PATHWAY,Intracellular oxygen transport,OptimusKG
21270,REACT:R-HSA-8983432,PATHWAY,Interleukin-15 signaling,OptimusKG
21271,REACT:R-HSA-8983711,PATHWAY,OAS antiviral response,OptimusKG
21272,REACT:R-HSA-8984722,PATHWAY,Interleukin-35 Signalling,OptimusKG
21273,REACT:R-HSA-8985586,PATHWAY,SLIT2:ROBO1 increases RHOA activity,OptimusKG
21274,REACT:R-HSA-8985801,PATHWAY,Regulation of cortical dendrite branching,OptimusKG
21275,REACT:R-HSA-8985947,PATHWAY,Interleukin-9 signaling,OptimusKG
21276,REACT:R-HSA-8986944,PATHWAY,Transcriptional Regulation by MECP2,OptimusKG
21277,REACT:R-HSA-9006335,PATHWAY,Signaling by Erythropoietin,OptimusKG
21278,REACT:R-HSA-9007892,PATHWAY,Interleukin-38 signaling,OptimusKG
21279,REACT:R-HSA-9008059,PATHWAY,Interleukin-37 signaling,OptimusKG
21280,REACT:R-HSA-9009391,PATHWAY,Extra-nuclear estrogen signaling,OptimusKG
21281,REACT:R-HSA-901032,PATHWAY,ER Quality Control Compartment (ERQC),OptimusKG
21282,REACT:R-HSA-901042,PATHWAY,Calnexin/calreticulin cycle,OptimusKG
21283,REACT:R-HSA-9010553,PATHWAY,Regulation of expression of SLITs and ROBOs,OptimusKG
21284,REACT:R-HSA-9010642,PATHWAY,ROBO receptors bind AKAP5,OptimusKG
21285,REACT:R-HSA-9012546,PATHWAY,Interleukin-18 signaling,OptimusKG
21286,REACT:R-HSA-9013026,PATHWAY,RHOB GTPase cycle,OptimusKG
21287,REACT:R-HSA-9013106,PATHWAY,RHOC GTPase cycle,OptimusKG
21288,REACT:R-HSA-9013148,PATHWAY,CDC42 GTPase cycle,OptimusKG
21289,REACT:R-HSA-9013149,PATHWAY,RAC1 GTPase cycle,OptimusKG
21290,REACT:R-HSA-9013404,PATHWAY,RAC2 GTPase cycle,OptimusKG
21291,REACT:R-HSA-9013405,PATHWAY,RHOD GTPase cycle,OptimusKG
21292,REACT:R-HSA-9013406,PATHWAY,RHOQ GTPase cycle,OptimusKG
21293,REACT:R-HSA-9013407,PATHWAY,RHOH GTPase cycle,OptimusKG
21294,REACT:R-HSA-9013408,PATHWAY,RHOG GTPase cycle,OptimusKG
21295,REACT:R-HSA-9013409,PATHWAY,RHOJ GTPase cycle,OptimusKG
21296,REACT:R-HSA-9013418,PATHWAY,RHOBTB2 GTPase cycle,OptimusKG
21297,REACT:R-HSA-9013419,PATHWAY,RHOT2 GTPase cycle,OptimusKG
21298,REACT:R-HSA-9013420,PATHWAY,RHOU GTPase cycle,OptimusKG
21299,REACT:R-HSA-9013422,PATHWAY,RHOBTB1 GTPase cycle,OptimusKG
21300,REACT:R-HSA-9013423,PATHWAY,RAC3 GTPase cycle,OptimusKG
21301,REACT:R-HSA-9013424,PATHWAY,RHOV GTPase cycle,OptimusKG
21302,REACT:R-HSA-9013425,PATHWAY,RHOT1 GTPase cycle,OptimusKG
21303,REACT:R-HSA-9013507,PATHWAY,NOTCH3 Activation and Transmission of Signal to the Nucleus,OptimusKG
21304,REACT:R-HSA-9013508,PATHWAY,NOTCH3 Intracellular Domain Regulates Transcription,OptimusKG
21305,REACT:R-HSA-9013695,PATHWAY,NOTCH4 Intracellular Domain Regulates Transcription,OptimusKG
21306,REACT:R-HSA-9013700,PATHWAY,NOTCH4 Activation and Transmission of Signal to the Nucleus,OptimusKG
21307,REACT:R-HSA-9013957,PATHWAY,TLR3-mediated TICAM1-dependent programmed cell death,OptimusKG
21308,REACT:R-HSA-9013973,PATHWAY,TICAM1-dependent activation of IRF3/IRF7,OptimusKG
21309,REACT:R-HSA-9014325,PATHWAY,"TICAM1,TRAF6-dependent induction of TAK1 complex",OptimusKG
21310,REACT:R-HSA-9014826,PATHWAY,Interleukin-36 pathway,OptimusKG
21311,REACT:R-HSA-9014843,PATHWAY,Interleukin-33 signaling,OptimusKG
21312,REACT:R-HSA-9017802,PATHWAY,Noncanonical activation of NOTCH3,OptimusKG
21313,REACT:R-HSA-9018519,PATHWAY,Estrogen-dependent gene expression,OptimusKG
21314,REACT:R-HSA-9018676,PATHWAY,Biosynthesis of D-series resolvins,OptimusKG
21315,REACT:R-HSA-9018677,PATHWAY,Biosynthesis of DHA-derived SPMs,OptimusKG
21316,REACT:R-HSA-9018679,PATHWAY,Biosynthesis of EPA-derived SPMs,OptimusKG
21317,REACT:R-HSA-9018681,PATHWAY,Biosynthesis of protectins,OptimusKG
21318,REACT:R-HSA-9018682,PATHWAY,Biosynthesis of maresins,OptimusKG
21319,REACT:R-HSA-9018896,PATHWAY,Biosynthesis of E-series 18(S)-resolvins,OptimusKG
21320,REACT:R-HSA-9020265,PATHWAY,Biosynthesis of aspirin-triggered D-series resolvins,OptimusKG
21321,REACT:R-HSA-9020558,PATHWAY,Interleukin-2 signaling,OptimusKG
21322,REACT:R-HSA-9020591,PATHWAY,Interleukin-12 signaling,OptimusKG
21323,REACT:R-HSA-9020702,PATHWAY,Interleukin-1 signaling,OptimusKG
21324,REACT:R-HSA-9020933,PATHWAY,Interleukin-23 signaling,OptimusKG
21325,REACT:R-HSA-9020956,PATHWAY,Interleukin-27 signaling,OptimusKG
21326,REACT:R-HSA-9020958,PATHWAY,Interleukin-21 signaling,OptimusKG
21327,REACT:R-HSA-9022534,PATHWAY,Loss of MECP2 binding ability to 5hmC-DNA,OptimusKG
21328,REACT:R-HSA-9022535,PATHWAY,Loss of phosphorylation of MECP2 at T308,OptimusKG
21329,REACT:R-HSA-9022537,PATHWAY,Loss of MECP2 binding ability to the NCoR/SMRT complex,OptimusKG
21330,REACT:R-HSA-9022538,PATHWAY,Loss of MECP2 binding ability to 5mC-DNA,OptimusKG
21331,REACT:R-HSA-9022692,PATHWAY,Regulation of MECP2 expression and activity,OptimusKG
21332,REACT:R-HSA-9022699,PATHWAY,MECP2 regulates neuronal receptors and channels,OptimusKG
21333,REACT:R-HSA-9022702,PATHWAY,MECP2 regulates transcription of neuronal ligands,OptimusKG
21334,REACT:R-HSA-9022707,PATHWAY,MECP2 regulates transcription factors,OptimusKG
21335,REACT:R-HSA-9022927,PATHWAY,MECP2 regulates transcription of genes involved in GABA signaling,OptimusKG
21336,REACT:R-HSA-9023661,PATHWAY,Biosynthesis of E-series 18(R)-resolvins,OptimusKG
21337,REACT:R-HSA-9024909,PATHWAY,BDNF activates NTRK2 (TRKB) signaling,OptimusKG
21338,REACT:R-HSA-9025046,PATHWAY,NTF3 activates NTRK2 (TRKB) signaling,OptimusKG
21339,REACT:R-HSA-9025094,PATHWAY,Biosynthesis of DPAn-3 SPMs,OptimusKG
21340,REACT:R-HSA-9025106,PATHWAY,Biosynthesis of DPAn-6 SPMs,OptimusKG
21341,REACT:R-HSA-9026286,PATHWAY,Biosynthesis of DPAn-3-derived protectins and resolvins,OptimusKG
21342,REACT:R-HSA-9026290,PATHWAY,Biosynthesis of DPAn-3-derived maresins,OptimusKG
21343,REACT:R-HSA-9026357,PATHWAY,NTF4 activates NTRK2 (TRKB) signaling,OptimusKG
21344,REACT:R-HSA-9026403,PATHWAY,Biosynthesis of DPAn-3-derived 13-series resolvins,OptimusKG
21345,REACT:R-HSA-9026519,PATHWAY,Activated NTRK2 signals through RAS,OptimusKG
21346,REACT:R-HSA-9026527,PATHWAY,Activated NTRK2 signals through PLCG1,OptimusKG
21347,REACT:R-HSA-9026762,PATHWAY,Biosynthesis of maresin conjugates in tissue regeneration (MCTR),OptimusKG
21348,REACT:R-HSA-9026766,PATHWAY,Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),OptimusKG
21349,REACT:R-HSA-9027276,PATHWAY,Erythropoietin activates Phosphoinositide-3-kinase (PI3K),OptimusKG
21350,REACT:R-HSA-9027277,PATHWAY,Erythropoietin activates Phospholipase C gamma (PLCG),OptimusKG
21351,REACT:R-HSA-9027283,PATHWAY,Erythropoietin activates STAT5,OptimusKG
21352,REACT:R-HSA-9027284,PATHWAY,Erythropoietin activates RAS,OptimusKG
21353,REACT:R-HSA-9027307,PATHWAY,Biosynthesis of maresin-like SPMs,OptimusKG
21354,REACT:R-HSA-9027604,PATHWAY,Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,OptimusKG
21355,REACT:R-HSA-9028335,PATHWAY,Activated NTRK2 signals through PI3K,OptimusKG
21356,REACT:R-HSA-9028731,PATHWAY,Activated NTRK2 signals through FRS2 and FRS3,OptimusKG
21357,REACT:R-HSA-9029558,PATHWAY,NR1H2 & NR1H3 regulate gene expression linked to lipogenesis,OptimusKG
21358,REACT:R-HSA-9029569,PATHWAY,NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux,OptimusKG
21359,REACT:R-HSA-9031525,PATHWAY,NR1H2 & NR1H3 regulate gene expression to limit cholesterol uptake ,OptimusKG
21360,REACT:R-HSA-9031528,PATHWAY,NR1H2 & NR1H3 regulate gene expression linked to triglyceride lipolysis in adipose,OptimusKG
21361,REACT:R-HSA-9031628,PATHWAY,NGF-stimulated transcription,OptimusKG
21362,REACT:R-HSA-9032500,PATHWAY,Activated NTRK2 signals through FYN,OptimusKG
21363,REACT:R-HSA-9032759,PATHWAY,NTRK2 activates RAC1,OptimusKG
21364,REACT:R-HSA-9032845,PATHWAY,Activated NTRK2 signals through CDK5,OptimusKG
21365,REACT:R-HSA-9033241,PATHWAY,Peroxisomal protein import,OptimusKG
21366,REACT:R-HSA-9033500,PATHWAY,TYSND1 cleaves peroxisomal proteins,OptimusKG
21367,REACT:R-HSA-9033807,PATHWAY,ABO blood group biosynthesis,OptimusKG
21368,REACT:R-HSA-9034013,PATHWAY,NTF3 activates NTRK3 signaling,OptimusKG
21369,REACT:R-HSA-9034015,PATHWAY,Signaling by NTRK3 (TRKC),OptimusKG
21370,REACT:R-HSA-9034793,PATHWAY,Activated NTRK3 signals through PLCG1,OptimusKG
21371,REACT:R-HSA-9034864,PATHWAY,Activated NTRK3 signals through RAS,OptimusKG
21372,REACT:R-HSA-9035034,PATHWAY,RHOF GTPase cycle,OptimusKG
21373,REACT:R-HSA-9035968,PATHWAY,Defective GGT1 in aflatoxin detoxification causes GLUTH,OptimusKG
21374,REACT:R-HSA-9036092,PATHWAY,Defective AVP does not bind AVPR2 and causes neurohypophyseal diabetes insipidus (NDI),OptimusKG
21375,REACT:R-HSA-9037628,PATHWAY,Rhesus blood group biosynthesis,OptimusKG
21376,REACT:R-HSA-9037629,PATHWAY,Lewis blood group biosynthesis,OptimusKG
21377,REACT:R-HSA-909733,PATHWAY,Interferon alpha/beta signaling,OptimusKG
21378,REACT:R-HSA-912446,PATHWAY,Meiotic recombination,OptimusKG
21379,REACT:R-HSA-912526,PATHWAY,Interleukin receptor SHC signaling,OptimusKG
21380,REACT:R-HSA-912631,PATHWAY,Regulation of signaling by CBL,OptimusKG
21381,REACT:R-HSA-912694,PATHWAY,Regulation of IFNA/IFNB signaling,OptimusKG
21382,REACT:R-HSA-913709,PATHWAY,O-linked glycosylation of mucins,OptimusKG
21383,REACT:R-HSA-916853,PATHWAY,Degradation of GABA,OptimusKG
21384,REACT:R-HSA-917729,PATHWAY,Endosomal Sorting Complex Required For Transport (ESCRT),OptimusKG
21385,REACT:R-HSA-917937,PATHWAY,Iron uptake and transport,OptimusKG
21386,REACT:R-HSA-917977,PATHWAY,Transferrin endocytosis and recycling,OptimusKG
21387,REACT:R-HSA-918233,PATHWAY,TRAF3-dependent IRF activation pathway,OptimusKG
21388,REACT:R-HSA-933541,PATHWAY,TRAF6 mediated IRF7 activation,OptimusKG
21389,REACT:R-HSA-933542,PATHWAY,TRAF6 mediated NF-kB activation,OptimusKG
21390,REACT:R-HSA-933543,PATHWAY,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10,OptimusKG
21391,REACT:R-HSA-936440,PATHWAY,Negative regulators of DDX58/IFIH1 signaling,OptimusKG
21392,REACT:R-HSA-936837,PATHWAY,Ion transport by P-type ATPases,OptimusKG
21393,REACT:R-HSA-936964,PATHWAY,"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)",OptimusKG
21394,REACT:R-HSA-937039,PATHWAY,IRAK1 recruits IKK complex,OptimusKG
21395,REACT:R-HSA-937041,PATHWAY,IKK complex recruitment mediated by RIP1,OptimusKG
21396,REACT:R-HSA-937042,PATHWAY,IRAK2 mediated activation of TAK1 complex,OptimusKG
21397,REACT:R-HSA-937072,PATHWAY,TRAF6-mediated induction of TAK1 complex within TLR4 complex,OptimusKG
21398,REACT:R-HSA-947581,PATHWAY,Molybdenum cofactor biosynthesis,OptimusKG
21399,REACT:R-HSA-948021,PATHWAY,Transport to the Golgi and subsequent modification,OptimusKG
21400,REACT:R-HSA-9603381,PATHWAY,Activated NTRK3 signals through PI3K,OptimusKG
21401,REACT:R-HSA-9603505,PATHWAY,NTRK3 as a dependence receptor,OptimusKG
21402,REACT:R-HSA-9603798,PATHWAY,Class I peroxisomal membrane protein import,OptimusKG
21403,REACT:R-HSA-9604323,PATHWAY,Negative regulation of NOTCH4 signaling,OptimusKG
21404,REACT:R-HSA-9607240,PATHWAY,FLT3 Signaling,OptimusKG
21405,REACT:R-HSA-9608287,PATHWAY,Defective MUTYH substrate binding,OptimusKG
21406,REACT:R-HSA-9608290,PATHWAY,Defective MUTYH substrate processing,OptimusKG
21407,REACT:R-HSA-9609523,PATHWAY,Insertion of tail-anchored proteins into the endoplasmic reticulum membrane,OptimusKG
21408,REACT:R-HSA-9609690,PATHWAY,HCMV Early Events,OptimusKG
21409,REACT:R-HSA-9609736,PATHWAY,Assembly and cell surface presentation of NMDA receptors,OptimusKG
21410,REACT:R-HSA-9610379,PATHWAY,HCMV Late Events,OptimusKG
21411,REACT:R-HSA-9613354,PATHWAY,Lipophagy,OptimusKG
21412,REACT:R-HSA-9613829,PATHWAY,Chaperone Mediated Autophagy,OptimusKG
21413,REACT:R-HSA-9614399,PATHWAY,Regulation of localization of FOXO transcription factors,OptimusKG
21414,REACT:R-HSA-9614657,PATHWAY,FOXO-mediated transcription of cell death genes,OptimusKG
21415,REACT:R-HSA-9615017,PATHWAY,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",OptimusKG
21416,REACT:R-HSA-9615710,PATHWAY,Late endosomal microautophagy,OptimusKG
21417,REACT:R-HSA-9615933,PATHWAY,Postmitotic nuclear pore complex (NPC) reformation,OptimusKG
21418,REACT:R-HSA-9616222,PATHWAY,Transcriptional regulation of granulopoiesis,OptimusKG
21419,REACT:R-HSA-9616334,PATHWAY,Defective Base Excision Repair Associated with NEIL1,OptimusKG
21420,REACT:R-HSA-9617324,PATHWAY,Negative regulation of NMDA receptor-mediated neuronal transmission,OptimusKG
21421,REACT:R-HSA-9617629,PATHWAY,Regulation of FOXO transcriptional activity by acetylation,OptimusKG
21422,REACT:R-HSA-9617828,PATHWAY,FOXO-mediated transcription of cell cycle genes,OptimusKG
21423,REACT:R-HSA-9619229,PATHWAY,Activation of RAC1 downstream of NMDARs,OptimusKG
21424,REACT:R-HSA-9619483,PATHWAY,Activation of AMPK downstream of NMDARs,OptimusKG
21425,REACT:R-HSA-9619665,PATHWAY,EGR2 and SOX10-mediated initiation of Schwann cell myelination,OptimusKG
21426,REACT:R-HSA-9620244,PATHWAY,Long-term potentiation,OptimusKG
21427,REACT:R-HSA-9623433,PATHWAY,NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis,OptimusKG
21428,REACT:R-HSA-9627069,PATHWAY,Regulation of the apoptosome activity,OptimusKG
21429,REACT:R-HSA-9629232,PATHWAY,Defective Base Excision Repair Associated with NEIL3,OptimusKG
21430,REACT:R-HSA-9629569,PATHWAY,Protein hydroxylation,OptimusKG
21431,REACT:R-HSA-9630221,PATHWAY,Defective NTHL1 substrate processing,OptimusKG
21432,REACT:R-HSA-9630222,PATHWAY,Defective NTHL1 substrate binding,OptimusKG
21433,REACT:R-HSA-9630791,PATHWAY,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4,OptimusKG
21434,REACT:R-HSA-9630794,PATHWAY,Evasion of Oncogene Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,OptimusKG
21435,REACT:R-HSA-9632697,PATHWAY,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4,OptimusKG
21436,REACT:R-HSA-9632700,PATHWAY,Evasion of Oxidative Stress Induced Senescence Due to Defective p16INK4A binding to CDK4 and CDK6,OptimusKG
21437,REACT:R-HSA-9632974,PATHWAY,NR1H2 & NR1H3 regulate gene expression linked to gluconeogenesis ,OptimusKG
21438,REACT:R-HSA-9633012,PATHWAY,Response of EIF2AK4 (GCN2) to amino acid deficiency,OptimusKG
21439,REACT:R-HSA-9634285,PATHWAY,Constitutive Signaling by Overexpressed ERBB2,OptimusKG
21440,REACT:R-HSA-9634597,PATHWAY,GPER1 signaling,OptimusKG
21441,REACT:R-HSA-9634600,PATHWAY,"Regulation of glycolysis by fructose 2,6-bisphosphate metabolism",OptimusKG
21442,REACT:R-HSA-9634635,PATHWAY,Estrogen-stimulated signaling through PRKCZ,OptimusKG
21443,REACT:R-HSA-9634638,PATHWAY,Estrogen-dependent nuclear events downstream of ESR-membrane signaling,OptimusKG
21444,REACT:R-HSA-9635465,PATHWAY,Suppression of apoptosis,OptimusKG
21445,REACT:R-HSA-9635644,PATHWAY,Inhibition of membrane repair,OptimusKG
21446,REACT:R-HSA-9636003,PATHWAY,NEIL3-mediated resolution of ICLs,OptimusKG
21447,REACT:R-HSA-9636249,PATHWAY,Inhibition of nitric oxide production,OptimusKG
21448,REACT:R-HSA-9636383,PATHWAY,Prevention of phagosomal-lysosomal fusion,OptimusKG
21449,REACT:R-HSA-9636467,PATHWAY,Blockage of phagosome acidification,OptimusKG
21450,REACT:R-HSA-9636569,PATHWAY,Suppression of autophagy,OptimusKG
21451,REACT:R-HSA-9636667,PATHWAY,Manipulation of host energy metabolism,OptimusKG
21452,REACT:R-HSA-9637628,PATHWAY,Modulation by Mtb of host immune system,OptimusKG
21453,REACT:R-HSA-9639288,PATHWAY,Amino acids regulate mTORC1,OptimusKG
21454,REACT:R-HSA-9640463,PATHWAY,Wax biosynthesis,OptimusKG
21455,REACT:R-HSA-9645135,PATHWAY,STAT5 Activation,OptimusKG
21456,REACT:R-HSA-9645460,PATHWAY,Alpha-protein kinase 1 signaling pathway,OptimusKG
21457,REACT:R-HSA-9645722,PATHWAY,Defective Intrinsic Pathway for Apoptosis Due to p14ARF Loss of Function,OptimusKG
21458,REACT:R-HSA-9646303,PATHWAY,Evasion of Oncogene Induced Senescence Due to p14ARF Defects,OptimusKG
21459,REACT:R-HSA-9646304,PATHWAY,Evasion of Oxidative Stress Induced Senescence Due to p14ARF Defects,OptimusKG
21460,REACT:R-HSA-9646399,PATHWAY,Aggrephagy,OptimusKG
21461,REACT:R-HSA-964739,PATHWAY,N-glycan trimming and elongation in the cis-Golgi,OptimusKG
21462,REACT:R-HSA-9648002,PATHWAY,RAS processing,OptimusKG
21463,REACT:R-HSA-9648025,PATHWAY,EML4 and NUDC in mitotic spindle formation,OptimusKG
21464,REACT:R-HSA-964827,PATHWAY,"Progressive trimming of alpha-1,2-linked mannose residues from Man9/8/7GlcNAc2 to produce Man5GlcNAc2",OptimusKG
21465,REACT:R-HSA-9648895,PATHWAY,Response of EIF2AK1 (HRI) to heme deficiency,OptimusKG
21466,REACT:R-HSA-964975,PATHWAY,Vitamin B6 activation to pyridoxal phosphate,OptimusKG
21467,REACT:R-HSA-9649948,PATHWAY,Signaling downstream of RAS mutants,OptimusKG
21468,REACT:R-HSA-9652169,PATHWAY,Signaling by MAP2K mutants,OptimusKG
21469,REACT:R-HSA-9652282,PATHWAY,Drug-mediated inhibition of ERBB2 signaling,OptimusKG
21470,REACT:R-HSA-9652817,PATHWAY,Signaling by MAPK mutants,OptimusKG
21471,REACT:R-HSA-9656223,PATHWAY,Signaling by RAF1 mutants,OptimusKG
21472,REACT:R-HSA-9656255,PATHWAY,Defective OGG1 Substrate Binding,OptimusKG
21473,REACT:R-HSA-9656256,PATHWAY,Defective OGG1 Substrate Processing,OptimusKG
21474,REACT:R-HSA-9657050,PATHWAY,Defective OGG1 Localization,OptimusKG
21475,REACT:R-HSA-9657688,PATHWAY,Defective factor XII causes hereditary angioedema,OptimusKG
21476,REACT:R-HSA-9657689,PATHWAY,Defective SERPING1 causes hereditary angioedema,OptimusKG
21477,REACT:R-HSA-9660821,PATHWAY,ADORA2B mediated anti-inflammatory cytokines production,OptimusKG
21478,REACT:R-HSA-9660826,PATHWAY,Purinergic signaling in leishmaniasis infection,OptimusKG
21479,REACT:R-HSA-9661069,PATHWAY,"Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)",OptimusKG
21480,REACT:R-HSA-9661070,PATHWAY,Defective translocation of RB1 mutants to the nucleus,OptimusKG
21481,REACT:R-HSA-9662360,PATHWAY,Sensory processing of sound by inner hair cells of the cochlea,OptimusKG
21482,REACT:R-HSA-9662361,PATHWAY,Sensory processing of sound by outer hair cells of the cochlea,OptimusKG
21483,REACT:R-HSA-9662834,PATHWAY,CD163 mediating an anti-inflammatory response,OptimusKG
21484,REACT:R-HSA-9663199,PATHWAY,Defective DNA double strand break response due to BRCA1 loss of function,OptimusKG
21485,REACT:R-HSA-9664323,PATHWAY,FCGR3A-mediated IL10 synthesis,OptimusKG
21486,REACT:R-HSA-9664422,PATHWAY,FCGR3A-mediated phagocytosis,OptimusKG
21487,REACT:R-HSA-9664535,PATHWAY,LTC4-CYSLTR mediated IL4 production,OptimusKG
21488,REACT:R-HSA-9664565,PATHWAY,Signaling by ERBB2 KD Mutants,OptimusKG
21489,REACT:R-HSA-9664873,PATHWAY,Pexophagy,OptimusKG
21490,REACT:R-HSA-9665233,PATHWAY,Resistance of ERBB2 KD mutants to trastuzumab,OptimusKG
21491,REACT:R-HSA-9665244,PATHWAY,Resistance of ERBB2 KD mutants to sapitinib,OptimusKG
21492,REACT:R-HSA-9665245,PATHWAY,Resistance of ERBB2 KD mutants to tesevatinib,OptimusKG
21493,REACT:R-HSA-9665246,PATHWAY,Resistance of ERBB2 KD mutants to neratinib,OptimusKG
21494,REACT:R-HSA-9665247,PATHWAY,Resistance of ERBB2 KD mutants to osimertinib,OptimusKG
21495,REACT:R-HSA-9665249,PATHWAY,Resistance of ERBB2 KD mutants to afatinib,OptimusKG
21496,REACT:R-HSA-9665250,PATHWAY,Resistance of ERBB2 KD mutants to AEE788,OptimusKG
21497,REACT:R-HSA-9665251,PATHWAY,Resistance of ERBB2 KD mutants to lapatinib,OptimusKG
21498,REACT:R-HSA-9665348,PATHWAY,Signaling by ERBB2 ECD mutants,OptimusKG
21499,REACT:R-HSA-9665686,PATHWAY,Signaling by ERBB2 TMD/JMD mutants,OptimusKG
21500,REACT:R-HSA-9665737,PATHWAY,Drug resistance in ERBB2 TMD/JMD mutants,OptimusKG
21501,REACT:R-HSA-9667769,PATHWAY,Acetylcholine inhibits contraction of outer hair cells,OptimusKG
21502,REACT:R-HSA-9668328,PATHWAY,Sealing of the nuclear envelope (NE) by ESCRT-III,OptimusKG
21503,REACT:R-HSA-9669914,PATHWAY,Dasatinib-resistant KIT mutants,OptimusKG
21504,REACT:R-HSA-9669917,PATHWAY,Imatinib-resistant KIT mutants,OptimusKG
21505,REACT:R-HSA-9669921,PATHWAY,KIT mutants bind TKIs,OptimusKG
21506,REACT:R-HSA-9669924,PATHWAY,Masitinib-resistant KIT mutants,OptimusKG
21507,REACT:R-HSA-9669926,PATHWAY,Nilotinib-resistant KIT mutants,OptimusKG
21508,REACT:R-HSA-9669929,PATHWAY,Regorafenib-resistant KIT mutants,OptimusKG
21509,REACT:R-HSA-9669933,PATHWAY,Signaling by kinase domain mutants of KIT,OptimusKG
21510,REACT:R-HSA-9669934,PATHWAY,Sunitinib-resistant KIT mutants,OptimusKG
21511,REACT:R-HSA-9669935,PATHWAY,Signaling by juxtamembrane domain KIT mutants,OptimusKG
21512,REACT:R-HSA-9669936,PATHWAY,Sorafenib-resistant KIT mutants,OptimusKG
21513,REACT:R-HSA-9670095,PATHWAY,Inhibition of DNA recombination at telomere,OptimusKG
21514,REACT:R-HSA-9670439,PATHWAY,"Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutants",OptimusKG
21515,REACT:R-HSA-9670613,PATHWAY,Defective Inhibition of DNA Recombination at Telomere Due to DAXX Mutations,OptimusKG
21516,REACT:R-HSA-9670615,PATHWAY,Defective Inhibition of DNA Recombination at Telomere Due to ATRX Mutations,OptimusKG
21517,REACT:R-HSA-9672383,PATHWAY,Defective factor IX causes thrombophilia,OptimusKG
21518,REACT:R-HSA-9672387,PATHWAY,Defective F8 accelerates dissociation of the A2 domain,OptimusKG
21519,REACT:R-HSA-9672391,PATHWAY,Defective F8 cleavage by thrombin,OptimusKG
