flat_chemical_id	stereo_chemical_id	source_cid	inchikey
CIDm10025185	CIDs10025185	10025185	DHMAZKATKOBQIC-UHFFFAOYSA-N
CIDm10025186	CIDs10025186	10025186	YEIUBIGZDBQKGT-UHFFFAOYSA-N
CIDm10025187	CIDs10025187	10025187	HJFWKUUYXCKGNZ-UHFFFAOYSA-N
CIDm10025188	CIDs10025188	10025188	DLIRJAHEXDFPJO-UHFFFAOYSA-N
CIDm10025189	CIDs10025189	10025189	LOBBOWPVNBSLRZ-UHFFFAOYSA-N
CIDm10025190	CIDs10025190	10025190	LLZFHSXILZTVTN-UHFFFAOYSA-N
CIDm10025191	CIDs10025191	10025191	TZPQPZWAYZYDGJ-UHFFFAOYSA-N
CIDm10025192	CIDs10025192	10025192	YHDWKIRNQIKJJS-FQEVSTJZSA-N
CIDm10025193	CIDs10025193	10025193	RDRVAAFYRCGSNQ-NWBUNABESA-M
CIDm10025194	CIDs10025194	10025194	RSLXHGVHHYFSCP-WOJGMQOQSA-N
CIDm10025195	CIDs10025195	10025195	LEJRLSZVESQKJK-UHFFFAOYSA-N
CIDm10025196	CIDs10025196	10025196	PXSDAMPAFZYPOJ-UHFFFAOYSA-N
CIDm10025197	CIDs10025197	10025197	OKYABDYRBWHYGJ-HIBANAKWSA-N
CIDm10025199	CIDs10025199	10025199	PACOJSNEHMTJSO-OALUTQOASA-N
CIDm00100252	CIDs00100252	100252	SDWIOXKHTFOULX-AFCXAGJDSA-N
CIDm10025200	CIDs10025200	10025200	VGIXCIOZVKTAQT-UHFFFAOYSA-N
CIDm10025201	CIDs10025201	10025201	VYWKZXUTPFZFLB-UHFFFAOYSA-N
CIDm10025202	CIDs10025202	10025202	AOIRIAUCCADLBN-UHFFFAOYSA-N
CIDm10025203	CIDs10025203	10025203	JNHKLQHUFICSRB-UHFFFAOYSA-N
CIDm10025204	CIDs10025204	10025204	ZUYOYPXENZYYBN-SDVLGWPOSA-N
CIDm10025205	CIDs10025205	10025205	FCAFCWGBGDBTRW-TWGQIWQCSA-N
CIDm10025206	CIDs10025206	10025206	LMXYSJOHDSPXPK-UHFFFAOYSA-N
CIDm10025207	CIDs10025207	10025207	WQXPXSSQVZLXBG-UHFFFAOYSA-N
CIDm10025208	CIDs10025208	10025208	VQFNFRQNLQVQIW-XKDYKCLLSA-N
CIDm10025209	CIDs10025209	10025209	IKKGTLJYUIYGJA-NJYVYQBISA-N
CIDm01002521	CIDs01002521	1002521	SOYRMOXNTORATC-UHFFFAOYSA-N
CIDm03058754	CIDs03058754	10025210	CUYWSIABLJVGTE-UHFFFAOYSA-N
CIDm10025211	CIDs10025211	10025211	WHWQCNBFNLOOGV-UHFFFAOYSA-N
CIDm10025212	CIDs10025212	10025212	FQKZFFXESWBBFO-UHFFFAOYSA-N
CIDm10025213	CIDs10025213	10025213	SXSBSFASKMHUBP-UHFFFAOYSA-N
CIDm10025214	CIDs10025214	10025214	WXGLRVVTKZSUAG-UHFFFAOYSA-N
CIDm10025214	CIDs10025214	10025215	FUPCXDURJFOGBW-UHFFFAOYSA-N
CIDm10025216	CIDs10025216	10025216	DBVUJVWPWLFNKQ-UHFFFAOYSA-N
CIDm10025217	CIDs10025217	10025217	LMWZZICYUKWLPE-PHDIDXHHSA-N
CIDm10025218	CIDs10025218	10025218	MLSWZHYIXSOICO-UHFFFAOYSA-N
CIDm10025219	CIDs10025219	10025219	CICFXAXVLPGOEV-UHFFFAOYSA-N
CIDm01002522	CIDs01002522	1002522	VHOQWEUJKMWJCX-UHFFFAOYSA-N
CIDm10025220	CIDs10025220	10025220	CLTKHKVCVVMUFR-UHFFFAOYSA-N
CIDm10025221	CIDs10025221	10025221	YRVPJHXODALWKG-UHFFFAOYSA-N
CIDm10025222	CIDs10025222	10025222	PQSLXFQBGNRBSQ-UHFFFAOYSA-N
CIDm10025223	CIDs10025223	10025223	BZCMARIZOZUOQU-UHFFFAOYSA-N
CIDm10025224	CIDs10025224	10025224	PIKGERURHWCGOS-UHFFFAOYSA-N
CIDm10025225	CIDs10025225	10025225	JOQXBEOOGRGNPN-UZLBHIALSA-N
CIDm10025226	CIDs10025226	10025226	IXVZMIJUOSLLMR-UIFUSKBNSA-N
CIDm10025227	CIDs10025227	10025227	CDFZRWGVERBCQA-UHFFFAOYSA-N
CIDm10025228	CIDs10025228	10025228	OMHVJFXPBMSHDG-UHFFFAOYSA-N
CIDm10025229	CIDs10025229	10025229	FXQFHTPFBZPCEF-UHFFFAOYSA-N
CIDm01002523	CIDs01002523	1002523	MLBZVEZKVKYPPX-UHFFFAOYSA-N
CIDm10025230	CIDs10025230	10025230	VSBUUPLTQNOEIM-UHFFFAOYSA-N
CIDm10025231	CIDs10025231	10025231	AIFDHGYTWJVXQE-UHFFFAOYSA-N
CIDm10025232	CIDs10025232	10025232	VAUDLNNWQPHUCE-FJWRRNOESA-N
CIDm10025233	CIDs10025233	10025233	GJUIDRRUCLDAJY-DEVRNEBUSA-N
CIDm10025233	CIDs10025233	10025234	DLMHHLKADPSGRF-UIYGFSLZSA-O
CIDm00339057	CIDs10025235	10025235	LGTHGFVYOAZGBN-GBEKCBNCSA-N
CIDm10025236	CIDs10025236	10025236	SOJQGNNXPHXADN-FOCLMDBBSA-N
CIDm10025237	CIDs10025237	10025237	TZDUFCNZYSERLG-KCRXAXGKSA-N
CIDm10025238	CIDs10025238	10025238	KUFMMSJSUUGOSJ-LYTAFHCRSA-N
CIDm10025239	CIDs10025239	10025239	HYLYGXIZPILIFP-UHFFFAOYSA-N
CIDm01002522	CIDs01002524	1002524	VHOQWEUJKMWJCX-AATRIKPKSA-N
CIDm10025240	CIDs10025240	10025240	RIVFIVVLSROVOT-YANBTOMASA-N
CIDm10025241	CIDs10025241	10025241	ZWKXFOLGURDAFF-UHFFFAOYSA-N
CIDm10025242	CIDs10025242	10025242	LRSOSRNTOVGXMV-UHFFFAOYSA-N
CIDm10025243	CIDs10025243	10025243	YIAODJXOWVRJKV-XTQSDGFTSA-N
CIDm10025244	CIDs10025244	10025244	RTYJWVASGLZLEA-UHFFFAOYSA-N
CIDm10025245	CIDs10025245	10025245	VCPZVNMTXCALPA-INIZCTEOSA-N
CIDm10025246	CIDs10025246	10025246	VEBKLRPESKIERY-IBGZPJMESA-N
CIDm10025247	CIDs10025247	10025247	UCHCHYDXBDQTNR-UHFFFAOYSA-N
CIDm10025248	CIDs10025248	10025248	TYXGSFRXKRDXIE-UHFFFAOYSA-N
CIDm10025249	CIDs10025249	10025249	OKONUDZNLVXKRR-XDJHFCHBSA-N
CIDm01002525	CIDs01002525	1002525	KSGCCLGRCJNWPI-UHFFFAOYSA-N
CIDm10025250	CIDs10025250	10025250	JQWUABGNEQNCGD-AEFFLSMTSA-N
CIDm10025251	CIDs10025251	10025251	OGDGVTOXOYYIHT-UHFFFAOYSA-N
CIDm10025252	CIDs10025252	10025252	BMINKQWEMZWKEF-UHFFFAOYSA-N
CIDm10025253	CIDs10025253	10025253	IKYDTHHOAODJST-UHFFFAOYSA-N
CIDm10025254	CIDs10025254	10025254	NHJZMAPFLVDPBV-UHFFFAOYSA-N
CIDm10025255	CIDs10025255	10025255	CPHXVLCSFSUZIP-UHFFFAOYSA-N
CIDm10025256	CIDs10025256	10025256	KKGRBOIIVZCQNV-UHFFFAOYSA-N
CIDm10025257	CIDs10025257	10025257	VVETVZUYEICOLD-UHFFFAOYSA-N
CIDm10025258	CIDs10025258	10025258	GEGXMHIWSPDDTL-UHFFFAOYSA-N
CIDm10025259	CIDs10025259	10025259	LDUFEYYQGCZMPY-CBQOVEMMSA-N
CIDm01002526	CIDs01002526	1002526	FFRGEBFVZFKLSD-UHFFFAOYSA-N
CIDm10025260	CIDs10025260	10025260	LACBWEJIYOHAGS-LPYMAVHISA-N
CIDm10025261	CIDs10025261	10025261	JTMTYJQJDKNRJF-UHFFFAOYSA-N
CIDm10025262	CIDs10025262	10025262	FXXQSVYAPYGBML-HFKRMRDESA-N
CIDm10025263	CIDs10025263	10025263	ZZLFOHLHSARSDP-UHFFFAOYSA-N
CIDm10025264	CIDs10025264	10025264	RMEAWKPFOADIDH-OUKQBFOZSA-N
CIDm10025265	CIDs10025265	10025265	LCSNDNCRMYQLCV-JOCHJYFZSA-N
CIDm10025266	CIDs10025266	10025266	SWFMZEXXIDDHFK-UHFFFAOYSA-N
CIDm10025267	CIDs10025267	10025267	METXYQPCGGRMGE-UHFFFAOYSA-N
CIDm10025268	CIDs10025268	10025268	CKVYTEVRJBSQOF-UHFFFAOYSA-N
CIDm10025269	CIDs10025269	10025269	KYXGMQCZCITEBX-UHFFFAOYSA-N
CIDm01002527	CIDs01002527	1002527	ADPHUJYEFPFNOH-UHFFFAOYSA-N
CIDm10025270	CIDs10025270	10025270	RRUPPXBLNAUPDC-BUHFOSPRSA-N
CIDm10025271	CIDs10025271	10025271	XFZNOOUYGPEGOL-YWZLYKJASA-N
CIDm10025272	CIDs10025272	10025272	QEVSWQMOAUIMSD-UHFFFAOYSA-N
CIDm10025273	CIDs10025273	10025273	UDARIYLCMGSONU-UHFFFAOYSA-N
CIDm10025274	CIDs10025274	10025274	OVDBTRIWXKFQPB-DVECYGJZSA-N
CIDm10025275	CIDs10025275	10025275	IVHZFMKNNSMMKV-UHFFFAOYSA-N
CIDm10025276	CIDs10025276	10025276	AIXLZUZSITYBBA-UHFFFAOYSA-N
CIDm10025277	CIDs10025277	10025277	WETNVVLQRFHFBK-UHFFFAOYSA-N
CIDm10025278	CIDs10025278	10025278	SAQCJDSPPBPJEC-UHFFFAOYSA-N
CIDm10025279	CIDs10025279	10025279	IOTOAQCYQFAWMV-FYYLOGMGSA-N
CIDm10025281	CIDs10025281	10025281	IJALOCDQMWSQMF-UHFFFAOYSA-N
CIDm10025282	CIDs10025282	10025282	MJCBFQYCJOOCTE-JOCHJYFZSA-N
CIDm10025283	CIDs10025283	10025283	FJGFOLMYFSWDNF-UHFFFAOYSA-N
CIDm10025284	CIDs10025284	10025284	JPKACQQHDHXQIY-UHFFFAOYSA-N
CIDm10025285	CIDs10025285	10025285	AOYIRBDLWIGLHQ-GNHNHSQOSA-N
CIDm10025286	CIDs10025286	10025286	YHAMYXSWZJMSGP-PXAUYLDNSA-N
CIDm10025287	CIDs10025287	10025287	MWRWAKBRXDHOPU-UHFFFAOYSA-N
CIDm10025288	CIDs10025288	10025288	QYBCUSJCFLSLLK-GGYWPGCISA-N
CIDm10002380	CIDs10025289	10025289	KJXOWUIFIZGXFN-RKQKIZJSSA-N
CIDm01002529	CIDs01002529	1002529	GTYBXIQRUMPZRN-UHFFFAOYSA-N
CIDm10025290	CIDs10025290	10025290	PZDGGDKFYVCUDR-LBPRGKRZSA-N
CIDm10025291	CIDs10025291	10025291	PHMXLVLYYISKFY-UHFFFAOYSA-N
CIDm10025292	CIDs10025292	10025292	FTGIKSLMJFBQNF-MDZDMXLPSA-N
CIDm10025293	CIDs10025293	10025293	HMNOKCAOZXVMMP-UHFFFAOYSA-N
CIDm10025294	CIDs10025294	10025294	ZFCCGRXYSIDRCK-UHFFFAOYSA-N
CIDm10025295	CIDs10025295	10025295	MPYZNRDMPWWEBP-UHFFFAOYSA-N
CIDm10025296	CIDs10025296	10025296	ZFZAADGQKCMMAH-ODZIBOKPSA-N
CIDm10025297	CIDs10025297	10025297	ZIAIRIMVNPROMZ-UHFFFAOYSA-N
CIDm10025298	CIDs10025298	10025298	CYDMSYRAEVTZJJ-UHFFFAOYSA-M
CIDm10025298	CIDs10025298	10025299	WIMXTSQGEUDRLA-UHFFFAOYSA-N
CIDm00100253	CIDs00100253	100253	ZGYYPTJWJBEXBC-QYYRPYCUSA-N
CIDm01002530	CIDs01002530	1002530	WZSCAEOPUGNSHM-UHFFFAOYSA-N
CIDm10025300	CIDs10025300	10025300	NHSLVXDJEDESGG-UHFFFAOYSA-N
CIDm10025301	CIDs10025301	10025301	MEOFJYSQOXFWHL-WOHCFXPNSA-N
CIDm10025302	CIDs10025302	10025302	ZGLCXDOTCOCCRK-UHFFFAOYSA-N
CIDm10025303	CIDs10025303	10025303	OTWLVZVDZRRHED-UHFFFAOYSA-N
CIDm10025304	CIDs10025304	10025304	REOJYBIYCXOOTG-UHFFFAOYSA-N
CIDm10025305	CIDs10025305	10025305	HXHLTMGBOHYAQA-AATRIKPKSA-N
CIDm10025306	CIDs10025306	10025306	UFZSEYMEFYPRRY-UHFFFAOYSA-N
CIDm10025307	CIDs10025307	10025307	RAGDORVOHODYFH-UHFFFAOYSA-N
CIDm10025308	CIDs10025308	10025308	HPSGMIAVPNYQMD-FKLPMGAJSA-M
CIDm10025308	CIDs10025308	10025309	NLWSBEGLTWSQAR-PMACEKPBSA-N
CIDm10025310	CIDs10025310	10025310	QYHDAPLFQXFPDA-FKUDBFNPSA-N
CIDm10025311	CIDs10025311	10025311	MVDVEGBLJYBZDI-UHFFFAOYSA-N
CIDm10025312	CIDs10025312	10025312	GMSHWCDBSFTVJD-UHFFFAOYSA-N
CIDm10025313	CIDs10025313	10025313	HTIWGFWYICUPGX-UHFFFAOYSA-N
CIDm10025314	CIDs10025314	10025314	FHXBVJNSRKHJKF-LVOPCWDJSA-N
CIDm10025315	CIDs10025315	10025315	KLFFUUNZXZFFDY-UHFFFAOYSA-N
CIDm10025316	CIDs10025316	10025316	DDIGEYXEWBBFSL-VOJBXAHWSA-N
CIDm10025317	CIDs10025317	10025317	BMZBRVOREOJQJF-UHFFFAOYSA-N
CIDm10025318	CIDs10025318	10025318	CDCBRDJOYMYYHH-UHFFFAOYSA-N
CIDm10025319	CIDs10025319	10025319	WPHFVZJYKAFNST-GOSISDBHSA-N
CIDm01002532	CIDs01002532	1002532	BLVSNGBZBMAAJV-UHFFFAOYSA-N
CIDm10025320	CIDs10025320	10025320	MHRWERJHWFGKMX-PCBIHFGQSA-N
CIDm10025321	CIDs10025321	10025321	QCFZBWRCZKIANA-JRGCBEDISA-N
CIDm10025322	CIDs10025322	10025322	GNPXETBCWCUWJN-UHFFFAOYSA-N
CIDm10025323	CIDs10025323	10025323	XUQZUACDJXOEQV-UHFFFAOYSA-N
CIDm10025324	CIDs10025324	10025324	KPSFCWFQNSDUOW-OBIJOXKXSA-N
CIDm10025325	CIDs10025325	10025325	HCRWEYUCEFFZLQ-PKTZIBPZSA-N
CIDm10025326	CIDs10025326	10025326	MFNYEEHXLOMCLT-PBVYKCSPSA-N
CIDm10025327	CIDs10025327	10025327	ZJQKRJSLYACPMW-UHFFFAOYSA-N
CIDm10025328	CIDs10025328	10025328	OWEDXKYMEQDCCX-UHFFFAOYSA-N
CIDm10025329	CIDs10025329	10025329	NOHSURKVGXPRMS-RELWKKBWSA-N
CIDm10025330	CIDs10025330	10025330	HEVCAQFJFXOVOH-XMMPIXPASA-N
CIDm10025331	CIDs10025331	10025331	RDWHXTXGJUIKOG-UHFFFAOYSA-N
CIDm10025332	CIDs10025332	10025332	JRIGZRFREOTMCY-CRTWFHKWSA-N
CIDm10025333	CIDs10025333	10025333	BMYPIBCPYNTADX-UHFFFAOYSA-N
CIDm10025334	CIDs10025334	10025334	QJDPVBMRMRETTJ-WEVVVXLNSA-N
CIDm10025335	CIDs10025335	10025335	HVOWODINLRMUOC-UHFFFAOYSA-N
CIDm10025336	CIDs10025336	10025336	KESFIMXABQCERY-UHFFFAOYSA-N
CIDm10025337	CIDs10025337	10025337	YWKWLFAJTTUWEZ-UHFFFAOYSA-N
CIDm10025338	CIDs10025338	10025338	WNFOACCKIUYYII-UHFFFAOYSA-N
CIDm10025339	CIDs10025339	10025339	UGJZWLALKHPQBK-UHFFFAOYSA-N
CIDm01002534	CIDs01002534	1002534	SCHIKKAICISNCC-UHFFFAOYSA-N
CIDm10025340	CIDs10025340	10025340	ZZOMXQSTIJUGAS-BJMVGYQFSA-N
CIDm10025341	CIDs10025341	10025341	SYUFXAFHVQBCEL-UHFFFAOYSA-N
CIDm10025342	CIDs10025342	10025342	LZGLNVSYEYWOJE-UHFFFAOYSA-N
CIDm10025343	CIDs10025343	10025343	YCGMGYDQLVVFRD-UHFFFAOYSA-M
CIDm10025344	CIDs10025344	10025344	XMCNODABNPRPOZ-UHFFFAOYSA-N
CIDm10025345	CIDs10025345	10025345	VRDRWIRJPFJGHV-UHFFFAOYSA-N
CIDm10025346	CIDs10025346	10025346	GMBYWRHRQZUZEC-UHFFFAOYSA-N
CIDm10025347	CIDs10025347	10025347	GYLBKTWOSUJIHT-UHFFFAOYSA-N
CIDm10025348	CIDs10025348	10025348	MFXCIJYZCMFTRG-UHFFFAOYSA-N
CIDm10025349	CIDs10025349	10025349	BLGSUUFKFHIHOU-IODGFTINSA-N
CIDm09910220	CIDs10025350	10025350	HPQILAIJSLHQQC-BDXSIMOUSA-N
CIDm10025351	CIDs10025351	10025351	MABLOPXDMWTDCU-UHFFFAOYSA-N
CIDm10025352	CIDs10025352	10025352	HNDNLMRORVPJDA-GOPGUHFVSA-N
CIDm10025353	CIDs10025353	10025353	PEYZSBTXPKKOQO-KRWDZBQOSA-N
CIDm10025354	CIDs10025354	10025354	JHVUEJNIPRSDFC-ZVHZXABRSA-N
CIDm10025355	CIDs10025355	10025355	KLPNFWKZLQAVTH-CWMWYVAESA-N
CIDm10025356	CIDs10025356	10025356	FWWJYSUTPCINKH-SLHNCBLASA-N
CIDm10025357	CIDs10025357	10025357	RJJXZDKFNGJGNO-UHFFFAOYSA-N
CIDm10025358	CIDs10025358	10025358	DWHWLCRXSWRHNT-UHFFFAOYSA-N
CIDm10025359	CIDs10025359	10025359	UEAFSQXNJOKNMX-ADPXBSPTSA-N
CIDm01002536	CIDs01002536	1002536	FYIBOTYUSIOHDN-UHFFFAOYSA-N
CIDm10025360	CIDs10025360	10025360	RZPNAWROHLKBCH-UHFFFAOYSA-N
CIDm10025361	CIDs10025361	10025361	ZJAQXQVPCJTLMD-HNNXBMFYSA-N
CIDm10025362	CIDs10025362	10025362	LKNPSZYEKKNICV-INIZCTEOSA-N
CIDm10025363	CIDs10025363	10025363	DYTPYGNJKOZSLQ-UHFFFAOYSA-N
CIDm10025364	CIDs10025364	10025364	NVFAURZVYMEWBH-UHFFFAOYSA-N
CIDm10025365	CIDs10025365	10025365	CVRXCISQEKSRLJ-PSLXWICFSA-N
CIDm10025366	CIDs10025366	10025366	HBGJEFNFEBYSEJ-QTQZEZTPSA-N
CIDm10025367	CIDs10025367	10025367	IPLATXOHDLLYJX-DQEYMECFSA-N
CIDm10025368	CIDs10025368	10025368	ZSYJKAFFSVCCAR-UHFFFAOYSA-N
CIDm10025369	CIDs10025369	10025369	GJMUGCCILZRWIZ-ICSRJNTNSA-N
CIDm10025370	CIDs10025370	10025370	WRINAUFAJAKCDW-MJUUVYJYSA-N
CIDm00001848	CIDs10025371	10025371	KITBJDQJTLGBAY-BJKOFHAPSA-N
CIDm10025372	CIDs10025372	10025372	AOCMTZCUOSOGFD-RJQIIPCNSA-N
CIDm10025373	CIDs10025373	10025373	TWSBUMZARYFIAV-NRFANRHFSA-N
CIDm10025374	CIDs10025374	10025374	XTKMBERJHRTZAY-LSHDLFTRSA-N
CIDm09979777	CIDs10025375	10025375	GXPZNQBPGMVMMI-XEGCMXMBSA-N
CIDm10025376	CIDs10025376	10025376	LSJZGZQUBHKREU-UHFFFAOYSA-N
CIDm03884696	CIDs10025377	10025377	SCCTZYGEMPQRCV-AVGNSLFASA-N
CIDm10025378	CIDs10025378	10025378	LWPNGAPNNVUEPO-JOCHJYFZSA-N
CIDm10025379	CIDs10025379	10025379	DSRBYBWAYNAFOZ-UHFFFAOYSA-N
CIDm01002538	CIDs01002538	1002538	PLGXNNHTDRCQOT-UHFFFAOYSA-N
CIDm10025380	CIDs10025380	10025380	LICOXHVMWMFZCQ-OUKQBFOZSA-N
CIDm10025381	CIDs10025381	10025381	OFILYRXWPLIAFG-KJVNIKRZSA-N
CIDm10025382	CIDs10025382	10025382	YMCXXVUCTXLNHN-VMPITWQZSA-N
CIDm10025383	CIDs10025383	10025383	CVIWNPRCADPRDY-UHFFFAOYSA-N
CIDm10025384	CIDs10025384	10025384	MTLHDAUUFYPEFQ-UHFFFAOYSA-N
CIDm10025385	CIDs10025385	10025385	UMUCSJYFZZHPKI-UHFFFAOYSA-N
CIDm10025386	CIDs10025386	10025386	WECVXXLXTLYUDB-UHFFFAOYSA-N
CIDm10025387	CIDs10025387	10025387	KNNTZDWZRCXKKM-UHFFFAOYSA-N
CIDm10025388	CIDs10025388	10025388	XDPVABNQAKIKDP-MFKUBSTISA-N
CIDm10002482	CIDs10025389	10025389	BMILMOKEXJTWNF-BHUCMGRMSA-N
CIDm01002539	CIDs01002539	1002539	IAYKONKXZFFLQX-UHFFFAOYSA-N
CIDm10025390	CIDs10025390	10025390	CYOGIJHPJVRUOO-UHFFFAOYSA-N
CIDm10025391	CIDs10025391	10025391	AKAXMQZXGZRNOI-ODOSVJCGSA-N
CIDm10025392	CIDs10025392	10025392	BRCMOPWFOJRITD-UHFFFAOYSA-N
CIDm10025393	CIDs10025393	10025393	IZAPNCBPZJMLBI-UHFFFAOYSA-N
CIDm10025394	CIDs10025394	10025394	DDIMQKGDMQYSBY-UHFFFAOYSA-N
CIDm10025395	CIDs10025395	10025395	UHPMBFGLMXISLC-UHFFFAOYSA-N
CIDm10025396	CIDs10025396	10025396	SYAYLTVMDUZELI-UHFFFAOYSA-N
CIDm10025397	CIDs10025397	10025397	CIVZMAQKXNYHIB-ACCUITESSA-N
CIDm10025398	CIDs10025398	10025398	HAUFFIVRVTZBGR-WIOPSUGQSA-N
CIDm10025399	CIDs10025399	10025399	DYZJOZDQOUJYOH-UHFFFAOYSA-N
CIDm00100254	CIDs00100254	100254	KFECAZUQVXZGCG-VGKQMMLZSA-N
CIDm10025400	CIDs10025400	10025400	CSDLWROCCIDZOO-UHFFFAOYSA-N
CIDm10025401	CIDs10025401	10025401	RFGUAWHXYPNIJI-SMQTZYOISA-N
CIDm10025402	CIDs10025402	10025402	IFJQYQMCHKKKBH-UHFFFAOYSA-N
CIDm10025402	CIDs10025402	10025403	WAUBOCWMTBAXMK-UHFFFAOYSA-N
CIDm09862935	CIDs09862935	10025404	PVDQOHXYHSIAFZ-UHFFFAOYSA-N
CIDm10025405	CIDs10025405	10025405	QVNLNGKEAJPRMC-UHFFFAOYSA-N
CIDm10025406	CIDs10025406	10025406	XHWIJMYLOJKSST-UHFFFAOYSA-N
CIDm10025407	CIDs10025407	10025407	BNNSCSURHCGULZ-UHFFFAOYSA-N
CIDm10025408	CIDs10025408	10025408	PIOZWRROTDMGRX-UHFFFAOYSA-N
CIDm10025409	CIDs10025409	10025409	ZRYCANQEAYYZFK-KGENOOAVSA-N
CIDm10025410	CIDs10025410	10025410	PANGSNIFWZSJFA-RIYZIHGNSA-N
CIDm10025411	CIDs10025411	10025411	NSIVSCYSDQXQOP-UHFFFAOYSA-N
CIDm00466440	CIDs00466440	10025412	GVTLADKSEOQYPG-UHFFFAOYSA-N
CIDm10000349	CIDs10025414	10025414	KBKPEWPZVZVTBZ-UHFFFAOYSA-N
CIDm10000349	CIDs10025414	10025415	PQQUFMKVBRJSEG-UHFFFAOYSA-N
CIDm10025416	CIDs10025416	10025416	YLAZAKIYXJWIJT-UHFFFAOYSA-N
CIDm10025417	CIDs10025417	10025417	VYCDMYBWKLWUHZ-DLGBIZEJSA-N
CIDm10025418	CIDs10025418	10025418	NJLIYFDYAPRVJD-SSDOTTSWSA-N
CIDm10025419	CIDs10025419	10025419	CQYBWCFJCUVBBB-UHFFFAOYSA-N
CIDm01002542	CIDs01002542	1002542	KNKPVSYCYVVIBU-UHFFFAOYSA-N
CIDm10025420	CIDs10025420	10025420	SQNRGZFUKUJTCP-UHFFFAOYSA-N
CIDm10025421	CIDs10025421	10025421	ZUMYUUHSQZYLPD-VKUYIICUSA-N
CIDm10025422	CIDs10025422	10025422	IEBBWBISWFCCKW-UHFFFAOYSA-N
CIDm10025423	CIDs10025423	10025423	FXYWUHSDKZDZJC-UHFFFAOYSA-N
CIDm00127044	CIDs10025424	10025424	MMUQVFDMUDOFSH-KCJKACGLSA-N
CIDm10025425	CIDs10025425	10025425	DDPUUNZFJSZKOH-UHFFFAOYSA-N
CIDm10025426	CIDs10025426	10025426	MPWXVZHFYMJUKY-QINSGFPZSA-N
CIDm10025427	CIDs10025427	10025427	FSSQNYOHNMETIL-IPVGOPCVSA-N
CIDm10025428	CIDs10025428	10025428	VZCVMPQPPRQNAI-UHFFFAOYSA-N
CIDm10025429	CIDs10025429	10025429	BZKVKZMEPKUIED-UHFFFAOYSA-N
CIDm10025430	CIDs10025430	10025430	CSUVPRFZUOWLOS-PHKAQXKASA-N
CIDm10025431	CIDs10025431	10025431	LJHJPWIGOFYNTK-BPNCWPANSA-N
CIDm10025432	CIDs10025432	10025432	IBMPVTKUXLINEX-UHFFFAOYSA-N
CIDm10025433	CIDs10025433	10025433	BBVGUTLBHJSWJE-SDBHATRESA-N
CIDm10025434	CIDs10025434	10025434	BVXWDWJSSRKREG-UHFFFAOYSA-N
CIDm10025435	CIDs10025435	10025435	IATGQZGJZNWZEU-UHFFFAOYSA-N
CIDm10025436	CIDs10025436	10025436	NFIVUYNHIIYYEV-UHFFFAOYSA-N
CIDm10025437	CIDs10025437	10025437	DCGNOAVYFWPWHT-UHFFFAOYSA-N
CIDm10025438	CIDs10025438	10025438	QFGXZRAXORGQTR-UHFFFAOYSA-N
CIDm10025439	CIDs10025439	10025439	NZWMOIHQKINOHW-UHFFFAOYSA-N
CIDm01002544	CIDs01002544	1002544	KIMHZEJUOCLQBT-UHFFFAOYSA-N
CIDm10025440	CIDs10025440	10025440	OOTJGDBKRIJNBJ-UHFFFAOYSA-N
CIDm10025441	CIDs10025441	10025441	NXLNNDZBYAPAOS-DEOSSOPVSA-N
CIDm10025442	CIDs10025442	10025442	SPLZVIWJVWAWDZ-UHFFFAOYSA-N
CIDm10025443	CIDs10025443	10025443	XUZIAARJXWYAQV-UHFFFAOYSA-N
CIDm10025444	CIDs10025444	10025444	QUUYXXXDMOJYBU-UHFFFAOYSA-N
CIDm10025445	CIDs10025445	10025445	ORTTWVNNFJVMBD-UHFFFAOYSA-N
CIDm10025446	CIDs10025446	10025446	SDVTWYNHXKNBMH-FQEVSTJZSA-N
CIDm10025447	CIDs10025447	10025447	OCBDSKXTMRXSST-QHCPKHFHSA-N
CIDm09845323	CIDs10025448	10025448	DJXBOEOWRNXBIT-FQEVSTJZSA-N
CIDm10025449	CIDs10025449	10025449	MDPGMTSWJLBGCZ-JVEWCARRSA-N
CIDm01002545	CIDs01002545	1002545	PKNPIDVHGBLRBK-UHFFFAOYSA-N
CIDm10025450	CIDs10025450	10025450	NKEYYPSEDFTLQR-UHFFFAOYSA-N
CIDm10025451	CIDs10025451	10025451	BSTXURKZHUFJNL-WQRHYEAKSA-N
CIDm10025452	CIDs10025452	10025452	UWEUVJXGVPCAAH-UHFFFAOYSA-N
CIDm10025453	CIDs10025453	10025453	MXFPMPLCYNVUFA-UHFFFAOYSA-N
CIDm10025454	CIDs10025454	10025454	ZUUPSNXKUJTJQQ-UHFFFAOYSA-N
CIDm10025455	CIDs10025455	10025455	YLYCNACJVFJPLO-UHFFFAOYSA-N
CIDm09979862	CIDs10025456	10025456	FLLSTOWANOUPLX-JCMHDSIZSA-N
CIDm10025457	CIDs10025457	10025457	POFCFRYGYUBLPV-UHFFFAOYSA-N
CIDm10025458	CIDs10025458	10025458	BRSIFSVFRQKEAF-KRWDZBQOSA-N
CIDm10025459	CIDs10025459	10025459	PXFLMGQWPYWYSN-ZDUSSCGKSA-N
CIDm01002546	CIDs01002546	1002546	NANLMRDKAANBFE-UHFFFAOYSA-N
