matrix_index,drug_name,stitch_id,optimuskg_id,optimuskg_name,matched_field,inchi_key,canonical_smiles,source_ids,accession_numbers
470,micafungin,CIDm06602291,CHEMBL457547,MICAFUNGIN,properties.name;properties.synonyms,PIEUQSKUWLMALL-YABMTYFHSA-N,CCCCCOc1ccc(-c2cc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@H](O)CC(N)=O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)c(OS(=O)(=O)O)c5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)no2)cc1,"[""600520"",""DB01141""]",[]
471,doxepin,CIDm00003158,CHEMBL1628227,DOXEPIN,properties.name;properties.synonyms,ODQWQRRAPPTVAG-UHFFFAOYSA-N,CN(C)CCC=C1c2ccccc2COc2ccccc21,"[""4710"",""DB01142""]",[]
472,nefazodone,CIDm00004449,CHEMBL623,NEFAZODONE,properties.name;properties.synonyms,VRBKIVRKKCLPHA-UHFFFAOYSA-N,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,"[""7494"",""DB01149""]",[]
473,cefprozil,CIDm05281006,CHEMBL3301800,CEFPROZIL,properties.name;properties.synonyms,WDLWHQDACQUCJR-PBFPGSCMSA-N,CC=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,"[""DB01150"",""3506""]",[]
473,cefprozil,CIDm05281006,CHEMBL5314373,"CEFPROZIL, (E)-",properties.synonyms;properties.trade_names,ALYUMNAHLSSTOU-CIRGZYLNSA-N,C/C=C/C1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1.O,"[""cefprozil""]",[]
474,gemifloxacin,CIDm09571107,CHEMBL430,GEMIFLOXACIN,properties.name;properties.synonyms,ZRCVYEYHRGVLOC-HYARGMPZSA-N,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,"[""DB01155"",""101853""]",[]
475,bupropion,CIDm00000444,CHEMBL894,BUPROPION,properties.name;properties.synonyms,SNPPWIUOZRMYNY-UHFFFAOYSA-N,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,"[""DB01156"",""3219""]",[]
476,trimetrexate,CIDm00005582,CHEMBL119,TRIMETREXATE,properties.name;properties.synonyms,NOYPYLRCIDNJJB-UHFFFAOYSA-N,COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,"[""DB01157""]",[]
477,terazosin,CIDm00005401,CHEMBL611,TERAZOSIN,properties.name;properties.synonyms,VCKUSRYTPJJLNI-UHFFFAOYSA-N,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,"[""9445"",""DB01162""]",[]
478,ofloxacin,CIDm00004583,CHEMBL4,OFLOXACIN,properties.name;properties.synonyms;properties.trade_names,GSDSWSVVBLHKDQ-UHFFFAOYSA-N,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,"[""ofloxacin"",""7731"",""DB01165""]",[]
479,cilostazol,CIDm00002754,CHEMBL799,CILOSTAZOL,properties.name;properties.synonyms;properties.trade_names,RRGUKTPIGVIEKM-UHFFFAOYSA-N,O=C1CCc2cc(OCCCCc3nnnn3C3CCCCC3)ccc2N1,"[""31401"",""cilostazol"",""DB01166""]",[]
480,itraconazole,CIDm00055283,CHEMBL64391,ITRACONAZOLE,properties.name;properties.synonyms;properties.trade_names,VHVPQPYKVGDNFY-UHFFFAOYSA-N,CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O,"[""veterinary/EPAR/fungitraxx"",""itraconazole""]",[]
480,itraconazole,CIDm00055283,DRUGBANK:DB01167,Itraconazole,properties.name;properties.synonyms,VHVPQPYKVGDNFY-ZPGVKDDISA-N,CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OCC2COC(CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1,[],"[""APRD00040""]"
482,escitalopram,CIDm00146570,CHEMBL1508,ESCITALOPRAM,properties.name;properties.synonyms,WSEQXVZVJXJVFP-FQEVSTJZSA-N,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,"[""36791"",""DB01175""]",[]
483,idarubicin,CIDm00042890,CHEMBL1117,IDARUBICIN,properties.name;properties.synonyms,XDXDZDZNSLXDNA-TZNDIEGXSA-N,CC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@H](C)O2)C1)C(=O)c1ccccc1C3=O,"[""42068"",""DB01177""]",[]
484,podophyllotoxin,CIDm00010607,CHEMBL61,PODOFILOX,properties.synonyms,YJGVMLPVUAXIQN-XVVDYKMHSA-N,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC,"[""50305"",""podofilox"",""DB01179""]",[]
485,rescinnamine,CIDm05280954,CHEMBL1668,RESCINNAMINE,properties.name;properties.synonyms,SZLZWPPUNLXJEA-QEGASFHISA-N,COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,"[""28572""]",[]
486,ifosfamide,CIDm00003690,CHEMBL1024,IFOSFAMIDE,properties.name;properties.synonyms;properties.trade_names,HOMGKSMUEGBAAB-UHFFFAOYSA-N,O=P1(NCCCl)OCCCN1CCCl,"[""DB01181"",""5864"",""ifosfamide""]",[]
487,propafenone,CIDm00004932,CHEMBL631,PROPAFENONE,properties.name;properties.synonyms,JWHAUXFOSRPERK-UHFFFAOYSA-N,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,"[""63619"",""DB01182""]",[]
488,pergolide,CIDm00047811,CHEMBL531,PERGOLIDE,properties.name;properties.synonyms,YEHCICAEULNIGD-MZMPZRCHSA-N,CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,"[""63617"",""DB01186""]",[]
489,ciclopirox,CIDm00002749,CHEMBL1413,CICLOPIROX,properties.name;properties.synonyms;properties.trade_names,SCKYRAXSEDYPSA-UHFFFAOYSA-N,Cc1cc(C2CCCCC2)n(O)c(=O)c1,"[""DB01188"",""ciclopirox"",""453011""]",[]
490,desflurane,CIDm00042113,CHEMBL1200733,DESFLURANE,properties.name;properties.synonyms,DPYMFVXJLLWWEU-UHFFFAOYSA-N,FC(F)OC(F)C(F)(F)F,"[""desflurane"",""4445"",""DB01189""]",[]
491,clindamycin,CIDm00029029,CHEMBL1753,CLINDAMYCIN,properties.name;properties.synonyms,KDLRVYVGXIQJDK-AWPVFWJPSA-N,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)N(C)C1,[],[]
491,clindamycin,CIDm00029029,CHEMBL376185,CHEMBL376185,properties.synonyms,KDLRVYVGXIQJDK-NOWPCOIGSA-N,CCC[C@@H]1C[C@@H](C(=O)NC(C(C)Cl)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,"[""DB01190"",""3745""]",[]
492,acebutolol,CIDm00001978,CHEMBL642,ACEBUTOLOL,properties.name;properties.synonyms,GOEMGAFJFRBGGG-UHFFFAOYSA-N,CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1,"[""DB01193"",""2379""]",[]
493,brinzolamide,CIDm00068844,CHEMBL220491,BRINZOLAMIDE,properties.name;properties.synonyms,HCRKCZRJWPKOAR-JTQLQIEISA-N,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,"[""3176"",""brinzolamide"",""human/EPAR/azopt"",""DB01194""]",[]
494,flecainide,CIDm00003355,CHEMBL652,FLECAINIDE,properties.name;properties.synonyms,DJBNUMBKLMJRSA-UHFFFAOYSA-N,O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,"[""75984"",""DB01195""]",[]
495,estramustine,CIDm00259331,CHEMBL1575,ESTRAMUSTINE,properties.name;properties.synonyms,FRPJXPJMRWBBIH-RBRWEJTLSA-N,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,"[""DB01196"",""4868""]",[]
496,bromocriptine,CIDm00031100,CHEMBL493,BROMOCRIPTINE,properties.name;properties.synonyms,OZVBMTJYIDMWIL-AYFBDAFISA-N,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C=C4c5cccc6[nH]c(Br)c(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,"[""DB01200"",""3181""]",[]
497,levetiracetam,CIDm05284583,CHEMBL1286,LEVETIRACETAM,properties.name;properties.synonyms;properties.trade_names,HPHUVLMMVZITSG-LURJTMIESA-N,CC[C@@H](C(N)=O)N1CCCC1=O,"[""levetiracetam"",""human/EPAR/levetiracetam-teva"",""DB01202"",""6437""]",[]
497,levetiracetam,CIDm05284583,RXNORM:114477,levetiracetam,properties.name,"","",[],[]
498,nadolol,CIDm00039147,CHEMBL521606,NADOLOL,properties.name;properties.synonyms;properties.trade_names,VWPOSFSPZNDTMJ-UHFFFAOYSA-N,CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2,"[""nadolol""]",[]
498,nadolol,CIDm00039147,CHEMBL649,NADOLOL,properties.name;properties.synonyms;properties.trade_names,VWPOSFSPZNDTMJ-UCWKZMIHSA-N,CC(C)(C)NCC(O)COc1cccc2c1C[C@H](O)[C@H](O)C2,"[""DB01203""]",[]
499,mitoxantrone,CIDm00004212,CHEMBL58,MITOXANTRONE,properties.name;properties.synonyms,KKZJGLLVHKMTCM-UHFFFAOYSA-N,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,"[""DB01204"",""50729""]",[]
500,sparfloxacin,CIDm00060464,CHEMBL850,SPARFLOXACIN,properties.name;properties.synonyms,DZZWHBIBMUVIIW-DTORHVGOSA-N,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,"[""9212"",""DB01208""]",[]
501,clarithromycin,CIDm00084029,CHEMBL1741,CLARITHROMYCIN,properties.name;properties.synonyms;properties.trade_names,AGOYDEPGAOXOCK-KCBOHYOISA-N,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,"[""clarithromycin"",""DB01211"",""3732""]",[]
502,ceftriaxone,CIDm05479530,CHEMBL161,CEFTRIAXONE,properties.name;properties.synonyms,VAAUVRVFOQPIGI-SPQHTLEESA-N,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(O)nn3C)CS[C@H]12)c1csc(N)n1,"[""29007"",""DB01212""]",[]
503,estazolam,CIDm00003261,CHEMBL285674,ESTAZOLAM,properties.name;properties.synonyms;properties.trade_names,CDCHDCWJMGXXRH-UHFFFAOYSA-N,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,"[""4858"",""estazolam"",""DB01215""]",[]
504,finasteride,CIDm00057363,CHEMBL710,FINASTERIDE,properties.name;properties.synonyms;properties.trade_names,DBEPLOCGEIEOCV-WSBQPABSSA-N,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,"[""finasteride"",""5062"",""DB01216""]",[]
505,anastrozole,CIDm00002187,CHEMBL1399,ANASTROZOLE,properties.name;properties.synonyms;properties.trade_names,YBBLVLTVTVSKRW-UHFFFAOYSA-N,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,"[""DB01217"",""anastrozole"",""2704""]",[]
506,halofantrine,CIDm00037392,CHEMBL1107,HALOFANTRINE,properties.name;properties.synonyms,FOHHNHSLJDZUGQ-UHFFFAOYSA-N,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,"[""DB01218""]",[]
507,dantrolene,CIDm06604100,CHEMBL1201288,DANTROLENE,properties.name;properties.synonyms,OZOMQRBLCMDCEG-VIZOYTHASA-N,O=C1CN(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3)o2)C(=O)N1,"[""DB01219""]",[]
508,rifaximin,CIDm06436173,CHEMBL1617,RIFAXIMIN,properties.name;properties.synonyms,NZCRJKRKKOLAOJ-XRCRFVBUSA-N,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,"[""rifaximin"",""75246"",""DB01220""]",[]
509,budesonide,CIDm05281004,CHEMBL1370,BUDESONIDE,properties.name;properties.synonyms;properties.trade_names,VOVIALXJUBGFJZ-KWVAZRHASA-N,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"[""budesonide"",""DB01222"",""3207"",""human/EPAR/jorveza""]",[]
509,budesonide,CIDm05281004,RXNORM:19831,budesonide,properties.name,"","",[],[]
510,aminophylline,CIDm00009433,CHEMBL1370561,AMINOPHYLLINE,properties.name;properties.synonyms;properties.trade_names,FQPFAHBPWDRTLU-UHFFFAOYSA-N,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,"[""aminophylline"",""DB01223""]",[]
511,quetiapine,CIDm00005002,CHEMBL716,QUETIAPINE,properties.name;properties.synonyms,URKOMYMAXPYINW-UHFFFAOYSA-N,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,"[""8707"",""DB01224""]",[]
512,paclitaxel,CIDm05352019,CHEMBL428647,PACLITAXEL,properties.name;properties.synonyms;properties.trade_names,RCINICONZNJXQF-MZXODVADSA-N,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,"[""human/EPAR/apealea"",""DB01229"",""45863"",""paclitaxel""]",[]
512,paclitaxel,CIDm05352019,RXNORM:56946,paclitaxel,properties.name,"","",[],[]
513,saquinavir,CIDm00060934,CHEMBL114,SAQUINAVIR,properties.name;properties.synonyms,QWAXKHKRTORLEM-UGJKXSETSA-N,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,"[""63621"",""DB01232""]",[]
514,dexamethasone,CIDm00005743,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,properties.trade_names,PLCQGRYPOISRTQ-FCJDYXGNSA-L,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],"[""dexamethasone%20sodium%20phosphate"",""4462""]",[]
514,dexamethasone,CIDm00005743,CHEMBL384467,DEXAMETHASONE,properties.name;properties.synonyms;properties.trade_names,UREBDLICKHMUKA-CXSFZGCWSA-N,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,"[""dexamethasone"",""41879"",""DB01234"",""human/EPAR/ozurdex""]",[]
515,levodopa,CIDm00441193,CHEMBL1009,LEVODOPA,properties.name;properties.synonyms,WTDRDQBEARUVNC-LURJTMIESA-N,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,"[""levodopa"",""15765"",""DB01235"",""human/EPAR/inbrija""]",[]
515,levodopa,CIDm00441193,RXNORM:6375,levodopa,properties.name,"","",[],[]
516,aripiprazole,CIDm00060795,CHEMBL1112,ARIPIPRAZOLE,properties.name;properties.synonyms;properties.trade_names,CEUORZQYGODEFX-UHFFFAOYSA-N,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,"[""human/EPAR/aripiprazole-mylan-pharma"",""DB01238"",""aripiprazole"",""31236""]",[]
516,aripiprazole,CIDm00060795,RXNORM:89013,aripiprazole,properties.name,"","",[],[]
517,epoprostenol,CIDm05282411,CHEMBL1139,EPOPROSTENOL,properties.name;properties.synonyms,KAQKFAOMNZTLHT-OZUDYXHBSA-N,CCCCC[C@H](O)/C=C/[C@@H]1[C@H]2C/C(=C/CCCC(=O)O)O[C@H]2C[C@H]1O,"[""DB01240"",""15552""]",[]
518,gemfibrozil,CIDm00003463,CHEMBL457,GEMFIBROZIL,properties.name;properties.synonyms;properties.trade_names,HEMJJKBWTPKOJG-UHFFFAOYSA-N,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,"[""DB01241"",""gemfibrozil"",""5296""]",[]
519,clomipramine,CIDm00002801,CHEMBL415,CLOMIPRAMINE,properties.name;properties.synonyms,GDLIGKIOYRNHDA-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,"[""DB01242"",""47780""]",[]
520,bepridil,CIDm00002351,CHEMBL1008,BEPRIDIL,properties.name;properties.synonyms,UIEATEWHFDRYRU-UHFFFAOYSA-N,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,"[""DB01244"",""3061""]",[]
521,docetaxel,CIDm00064780,CHEMBL3545252,DOCETAXEL,properties.name;properties.synonyms;properties.trade_names,XCDIRYDKECHIPE-QHEQPUDQSA-N,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,"[""59809"",""docetaxel"",""human/EPAR/docetaxel-zentiva-previously-docetaxel-winthrop""]",[]
521,docetaxel,CIDm00064780,CHEMBL92,DOCETAXEL ANHYDROUS,properties.synonyms,ZDZOTLJHXYCWBA-VCVYQWHSSA-N,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,"[""DB01248"",""4672""]",[]
522,iodixanol,CIDm00003724,CHEMBL1200507,IODIXANOL,properties.name;properties.synonyms,NBQNWMBBSKPBAY-UHFFFAOYSA-N,CC(=O)N(CC(O)CN(C(C)=O)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,"[""DB01249"",""31705""]",[]
523,olsalazine,CIDm05462337,CHEMBL425,OLSALAZINE,properties.name;properties.synonyms,QQBDLJCYGRGAKP-FOCLMDBBSA-N,O=C(O)c1cc(/N=N/c2ccc(O)c(C(=O)O)c2)ccc1O,"[""DB01250""]",[]
524,dasatinib,CIDm03062316,CHEMBL1421,DASATINIB,properties.name;properties.synonyms;properties.trade_names,ZBNZXTGUTAYRHI-UHFFFAOYSA-N,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,"[""dasatinib"",""human/EPAR/dasatinib-accordpharma"",""DB01254"",""49375""]",[]
525,lisdexamfetamine,CIDm11597697,CHEMBL1201222,LISDEXAMFETAMINE,properties.name;properties.synonyms,VOBHXZCDAVEXEY-JSGCOSHPSA-N,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,"[""DB01255""]",[]
526,lapatinib,CIDm00208908,CHEMBL1201179,LAPATINIB DITOSYLATE,properties.synonyms,XNRVGTHNYCNCFF-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1.Cc1ccc(S(=O)(=O)O)cc1.Cc1ccc(S(=O)(=O)O)cc1.O,"[""human/EPAR/tyverb"",""lapatinib%20ditosylate""]",[]
526,lapatinib,CIDm00208908,CHEMBL554,LAPATINIB,properties.name;properties.synonyms,BCFGMOOMADDAQU-UHFFFAOYSA-N,CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,"[""DB01259"",""49603""]",[]
527,desonide,CIDm00012536,CHEMBL1201109,DESONIDE,properties.name;properties.synonyms;properties.trade_names,WBGKWQHBNHJJPZ-LECWWXJVSA-N,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"[""204734"",""DB01260"",""desonide""]",[]
528,sitagliptin,CIDm04369359,CHEMBL1422,SITAGLIPTIN,properties.name;properties.synonyms,MFFMDFFZMYYVKS-SECBINFHSA-N,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"[""40237"",""DB01261"",""SITAGLIPTIN""]",[]
529,decitabine,CIDm00451668,CHEMBL1201129,DECITABINE,properties.name;properties.synonyms;properties.trade_names,XAUDJQYHKZQPEU-KVQBGUIXSA-N,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,"[""decitabine"",""DB01262"",""50131"",""human/EPAR/dacogen""]",[]
530,posaconazole,CIDm00468595,CHEMBL1397,POSACONAZOLE,properties.name;properties.synonyms,RAGOYPUPXAKGKH-XAKZXMRKSA-N,CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OC[C@@H]5CO[C@@](Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O,"[""human/EPAR/noxafil"",""DB01263"",""posaconazole"",""64355""]",[]
530,posaconazole,CIDm00468595,RXNORM:282446,posaconazole,properties.name,"","",[],[]
531,darunavir,CIDm00213039,CHEMBL1323,DARUNAVIR,properties.name;properties.synonyms,CJBJHOAVZSMMDJ-HEXNFIEUSA-N,CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@H]21)S(=O)(=O)c1ccc(N)cc1,"[""darunavir"",""DB01264"",""367163""]",[]
532,telbivudine,CIDm00159269,CHEMBL374731,TELBIVUDINE,properties.name;properties.synonyms,IQFYYKKMVGJFEH-CSMHCCOUSA-N,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,"[""human/EPAR/sebivo"",""DB01265"",""63624""]",[]
533,paliperidone,CIDm00115237,CHEMBL1621,PALIPERIDONE,properties.name;properties.synonyms;properties.trade_names,PMXMIIMHBWHSKN-UHFFFAOYSA-N,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,"[""DB01267"",""paliperidone"",""83804""]",[]
534,sunitinib,CIDm05329102,CHEMBL535,SUNITINIB,properties.name;properties.synonyms,WINHZLLDWRZWRT-ATVHPVEESA-N,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,"[""DB01268"",""human/EPAR/sunitinib-accord"",""38940""]",[]
535,varenicline,CIDm00170361,CHEMBL1076903,VARENICLINE,properties.name;properties.synonyms,JQSHBVHOMNKWFT-DTORHVGOSA-N,c1cnc2cc3c(cc2n1)[C@@H]1CNC[C@H]3C1,"[""84500""]",[]
535,varenicline,CIDm00170361,DRUGBANK:DB01273,Varenicline,properties.name;properties.synonyms,JQSHBVHOMNKWFT-UHFFFAOYSA-N,C1[C@H]2CNC[C@@H]1C1=C2C=C2N=CC=NC2=C1,[],[]
536,hydralazine,CIDm00003637,CHEMBL276832,HYDRALAZINE,properties.name;properties.synonyms,RPTUSVTUFVMDQK-UHFFFAOYSA-N,NNc1nncc2ccccc12,"[""DB01275"",""5775""]",[]
537,exenatide,CIDm16157882,CHEMBL414357,EXENATIDE,properties.name;properties.synonyms,HTQBXNHDCUEHJF-XWLPCZSASA-N,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,"[""exenatide%20synthetic"",""human/EPAR/bydureon""]",[]
