source_drug_index,target_drug_index,edge_value,kg_structure_score,gene_jaccard,pathway_jaccard,task_similarity,normalized_task_similarity,combined_score,task_overlap_count,edge_origin
16,324,0.4711111111111111,0.4711111111111111,0.2222222222222222,0.72,0.944911182523068,0.972455591261534,,4,STRUCTURE_ONLY
18,2,1.0,1.0,1.0,1.0,0.9258200997725516,0.9629100498862758,,6,STRUCTURE_ONLY
18,651,1.0,1.0,1.0,1.0,0.9622504486493763,0.9811252243246882,,3,STRUCTURE_ONLY
18,663,1.0,1.0,1.0,1.0,,,,1,STRUCTURE_ONLY
18,672,1.0,1.0,1.0,1.0,0.9434563530497265,0.9717281765248633,,10,STRUCTURE_ONLY
18,3,0.5833333333333333,0.5833333333333333,0.5,0.6666666666666666,0.9636241116594315,0.9818120558297158,,10,STRUCTURE_ONLY
18,81,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.8164965809277259,0.9082482904638629,,3,STRUCTURE_ONLY
18,373,0.1,0.1,0.0,0.2,0.9622504486493763,0.9811252243246882,,3,STRUCTURE_ONLY
18,322,0.08333333333333333,0.08333333333333333,0.0,0.16666666666666666,0.9525793444156805,0.9762896722078402,,3,STRUCTURE_ONLY
18,552,0.07777777777777778,0.07777777777777778,0.1,0.05555555555555555,,,,1,STRUCTURE_ONLY
18,113,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,,,,2,STRUCTURE_ONLY
21,224,0.075,0.075,0.025,0.125,0.5800147905657416,0.7900073952828708,,17,STRUCTURE_ONLY
21,515,0.07345013477088949,0.07345013477088949,0.07142857142857142,0.07547169811320754,0.9467292624062573,0.9733646312031287,,9,STRUCTURE_ONLY
21,54,0.06517094017094016,0.06517094017094016,0.027777777777777776,0.10256410256410256,0.12632278815997786,0.5631613940799889,,40,STRUCTURE_ONLY
21,566,0.05442942942942943,0.05442942942942943,0.027777777777777776,0.08108108108108109,0.861175112828923,0.9305875564144614,,18,STRUCTURE_ONLY
21,432,0.0537593984962406,0.0537593984962406,0.02857142857142857,0.07894736842105263,0.23904572186687872,0.6195228609334393,,8,STRUCTURE_ONLY
21,208,0.044645229869784746,0.044645229869784746,0.018867924528301886,0.07042253521126761,0.8563488385776753,0.9281744192888377,,6,STRUCTURE_ONLY
